locus_tag,gene_name,chrom,start,end,strand,promoter_start,promoter_end
HFU19_RS06380,HFU19_RS06380,NZ_CP051310.1,1321475,1322392,+,1321175,1321524
HFU19_RS06385,HFU19_RS06385,NZ_CP051310.1,1322431,1323279,-,1323229,1323578
HFU19_RS06390,murQ,NZ_CP051310.1,1323395,1324288,+,1323095,1323444
HFU19_RS06395,HFU19_RS06395,NZ_CP051310.1,1324299,1325660,+,1323999,1324348
HFU19_RS06400,yfhb,NZ_CP051310.1,1325664,1326299,+,1325364,1325713
HFU19_RS06405,tadA,NZ_CP051310.1,1326324,1326875,+,1326024,1326373
HFU19_RS06410,mltF,NZ_CP051310.1,1326926,1328470,-,1328420,1328769
HFU19_RS06415,HFU19_RS06415,NZ_CP051310.1,1328471,1328704,-,1328654,1329003
HFU19_RS06420,purL,NZ_CP051310.1,1328726,1332613,+,1328426,1328775
HFU19_RS06425,qseE,NZ_CP051310.1,1333263,1334693,+,1332963,1333312
HFU19_RS06430,qseG,NZ_CP051310.1,1334695,1335459,+,1334395,1334744
HFU19_RS06435,glrR,NZ_CP051310.1,1335459,1336793,+,1335159,1335508
HFU19_RS06440,glnB,NZ_CP051310.1,1336870,1337208,+,1336570,1336919
HFU19_RS06445,dtpD,NZ_CP051310.1,1337257,1338717,-,1338667,1339016
HFU19_RS06450,cadA,NZ_CP051310.1,1338773,1340917,-,1340867,1341216
HFU19_RS06455,cadB,NZ_CP051310.1,1341000,1342331,-,1342281,1342630
HFU19_RS06460,cadC,NZ_CP051310.1,1342692,1344236,-,1344186,1344535
HFU19_RS06465,hmpA,NZ_CP051310.1,1344418,1345608,-,1345558,1345907
HFU19_RS06470,glyA,NZ_CP051310.1,1345933,1347186,+,1345633,1345982
HFU19_RS06475,HFU19_RS06475,NZ_CP051310.1,1347382,1348521,+,1347082,1347431
HFU19_RS06480,csiE,NZ_CP051310.1,1348516,1349793,-,1349743,1350092
HFU19_RS06485,HFU19_RS06485,NZ_CP051310.1,1349919,1350557,+,1349619,1349968
HFU19_RS06490,HFU19_RS06490,NZ_CP051310.1,1350548,1351534,+,1350248,1350597
HFU19_RS06495,asrC,NZ_CP051310.1,1351535,1352548,-,1352498,1352847
HFU19_RS06500,asrB,NZ_CP051310.1,1352559,1353377,-,1353327,1353676
HFU19_RS06505,asrA,NZ_CP051310.1,1353381,1354424,-,1354374,1354723
HFU19_RS06510,HFU19_RS06510,NZ_CP051310.1,1354606,1355484,-,1355434,1355783
HFU19_RS06515,suhB,NZ_CP051310.1,1355629,1356432,-,1356382,1356731
HFU19_RS06520,trmJ,NZ_CP051310.1,1356551,1357282,+,1356251,1356600
HFU19_RS06525,iscR,NZ_CP051310.1,1357442,1357936,+,1357142,1357491
HFU19_RS06530,iscS,NZ_CP051310.1,1358117,1359331,+,1357817,1358166
HFU19_RS06535,iscU,NZ_CP051310.1,1359359,1359745,+,1359059,1359408
HFU19_RS06540,iscA,NZ_CP051310.1,1359774,1360097,+,1359474,1359823
HFU19_RS06545,hscB,NZ_CP051310.1,1360293,1360808,+,1359993,1360342
HFU19_RS06550,hscA,NZ_CP051310.1,1360821,1362671,+,1360521,1360870
HFU19_RS06555,fdx,NZ_CP051310.1,1362673,1363008,+,1362373,1362722
HFU19_RS06560,iscX,NZ_CP051310.1,1363020,1363220,+,1362720,1363069
HFU19_RS06565,pepB,NZ_CP051310.1,1363467,1364750,+,1363167,1363516
HFU19_RS06570,sseB,NZ_CP051310.1,1364860,1365645,+,1364560,1364909
HFU19_RS25420,timP,NZ_CP051310.1,1365682,1365798,-,1365748,1366097
HFU19_RS06575,HFU19_RS06575,NZ_CP051310.1,1366214,1366882,-,1366832,1367181
HFU19_RS06580,HFU19_RS06580,NZ_CP051310.1,1366925,1367149,+,1366625,1366974
HFU19_RS06585,sseA,NZ_CP051310.1,1367129,1367971,-,1367921,1368270
HFU19_RS06590,HFU19_RS06590,NZ_CP051310.1,1368180,1373114,+,1367880,1368229
HFU19_RS06595,pbpC,NZ_CP051310.1,1373115,1375430,+,1372815,1373164
HFU19_RS06600,HFU19_RS06600,NZ_CP051310.1,1375585,1377963,+,1375285,1375634
HFU19_RS06605,HFU19_RS06605,NZ_CP051310.1,1377960,1378589,+,1377660,1378009
HFU19_RS06610,HFU19_RS06610,NZ_CP051310.1,1378582,1379391,+,1378282,1378631
HFU19_RS06615,HFU19_RS06615,NZ_CP051310.1,1379391,1380254,+,1379091,1379440
HFU19_RS06620,ndk,NZ_CP051310.1,1380375,1380806,+,1380075,1380424
HFU19_RS06625,HFU19_RS06625,NZ_CP051310.1,1381013,1382179,+,1380713,1381062
HFU19_RS06630,rodZ,NZ_CP051310.1,1382471,1383475,+,1382171,1382520
HFU19_RS06635,ispG,NZ_CP051310.1,1383502,1384620,+,1383202,1383551
HFU19_RS06640,hisS,NZ_CP051310.1,1384731,1386005,+,1384431,1384780
HFU19_RS06645,HFU19_RS06645,NZ_CP051310.1,1386019,1386639,+,1385719,1386068
HFU19_RS06650,bamB,NZ_CP051310.1,1386650,1387828,+,1386350,1386699
HFU19_RS06655,der,NZ_CP051310.1,1387945,1389417,+,1387645,1387994
HFU19_RS06660,HFU19_RS06660,NZ_CP051310.1,1389506,1389727,+,1389206,1389555
HFU19_RS06665,sinH,NZ_CP051310.1,1390073,1392265,+,1389773,1390122
HFU19_RS06670,HFU19_RS06670,NZ_CP051310.1,1392323,1393285,+,1392023,1392372
HFU19_RS06675,ratA,NZ_CP051310.1,1393405,1399002,+,1393105,1393454
HFU19_RS06680,ratB,NZ_CP051310.1,1399168,1406475,+,1398868,1399217
HFU19_RS06690,shdA,NZ_CP051310.1,1407136,1413288,+,1406836,1407185
HFU19_RS06695,xseA,NZ_CP051310.1,1413450,1414799,-,1414749,1415098
HFU19_RS06700,guaB,NZ_CP051310.1,1414960,1416426,+,1414660,1415009
HFU19_RS06705,guaA,NZ_CP051310.1,1416496,1418073,+,1416196,1416545
HFU19_RS06715,HFU19_RS06715,NZ_CP051310.1,1418606,1418935,-,1418885,1419234
HFU19_RS06725,HFU19_RS06725,NZ_CP051310.1,1419631,1419822,-,1419772,1420121
HFU19_RS06730,HFU19_RS06730,NZ_CP051310.1,1420001,1420138,+,1419701,1420050
HFU19_RS06735,HFU19_RS06735,NZ_CP051310.1,1420235,1422448,+,1419935,1420284
HFU19_RS06740,ppx,NZ_CP051310.1,1422484,1424025,-,1423975,1424324
HFU19_RS06745,ppk1,NZ_CP051310.1,1424030,1426096,-,1426046,1426395
HFU19_RS06750,purN,NZ_CP051310.1,1426285,1426923,-,1426873,1427222
HFU19_RS06755,purM,NZ_CP051310.1,1426923,1427960,-,1427910,1428259
HFU19_RS06760,upp,NZ_CP051310.1,1428373,1428999,+,1428073,1428422
HFU19_RS06765,uraA,NZ_CP051310.1,1429087,1430376,+,1428787,1429136
HFU19_RS06770,HFU19_RS06770,NZ_CP051310.1,1430471,1431172,+,1430171,1430520
HFU19_RS06775,arsC,NZ_CP051310.1,1431199,1431558,-,1431508,1431857
HFU19_RS06780,bepA,NZ_CP051310.1,1431598,1433061,-,1433011,1433360
HFU19_RS06785,HFU19_RS06785,NZ_CP051310.1,1433269,1434336,+,1432969,1433318
HFU19_RS06795,bcp,NZ_CP051310.1,1434923,1435393,-,1435343,1435692
HFU19_RS06800,HFU19_RS06800,NZ_CP051310.1,1435393,1435965,-,1435915,1436264
HFU19_RS06805,dapA,NZ_CP051310.1,1436111,1436989,+,1435811,1436160
HFU19_RS06810,bamC,NZ_CP051310.1,1437006,1438040,+,1436706,1437055
HFU19_RS06815,purC,NZ_CP051310.1,1438215,1438928,+,1437915,1438264
HFU19_RS06820,ypfJ,NZ_CP051310.1,1439059,1439922,+,1438759,1439108
HFU19_RS06825,tmcA,NZ_CP051310.1,1439938,1441956,+,1439638,1439987
HFU19_RS06830,HFU19_RS06830,NZ_CP051310.1,1441983,1442183,-,1442133,1442482
HFU19_RS06835,dapE,NZ_CP051310.1,1442211,1443338,-,1443288,1443637
HFU19_RS06840,HFU19_RS06840,NZ_CP051310.1,1443342,1443698,-,1443648,1443997
HFU19_RS06845,ypfM,NZ_CP051310.1,1444111,1444170,+,1443811,1444160
HFU19_RS06850,acrD,NZ_CP051310.1,1444272,1447385,-,1447335,1447684
HFU19_RS06855,narQ,NZ_CP051310.1,1447570,1449270,-,1449220,1449569
HFU19_RS06860,aegA,NZ_CP051310.1,1449456,1451417,+,1449156,1449505
HFU19_RS06865,pbp4b,NZ_CP051310.1,1451866,1453164,-,1453114,1453463
HFU19_RS06870,nudK,NZ_CP051310.1,1453368,1453943,+,1453068,1453417
HFU19_RS06875,HFU19_RS06875,NZ_CP051310.1,1454068,1455111,+,1453768,1454117
HFU19_RS06880,HFU19_RS06880,NZ_CP051310.1,1455239,1455469,+,1454939,1455288
HFU19_RS06885,tkt,NZ_CP051310.1,1455532,1457532,-,1457482,1457831
HFU19_RS06890,tal,NZ_CP051310.1,1457552,1458502,-,1458452,1458801
HFU19_RS06895,maeB,NZ_CP051310.1,1458774,1461053,+,1458474,1458823
HFU19_RS06900,eutS,NZ_CP051310.1,1461470,1461805,+,1461170,1461519
HFU19_RS06905,eutP,NZ_CP051310.1,1461818,1462297,+,1461518,1461867
HFU19_RS06910,eutQ,NZ_CP051310.1,1462275,1462964,+,1461975,1462324
HFU19_RS06915,eutT,NZ_CP051310.1,1462961,1463764,+,1462661,1463010
HFU19_RS06920,pta,NZ_CP051310.1,1463761,1464777,+,1463461,1463810
HFU19_RS06925,eutM,NZ_CP051310.1,1464818,1465108,+,1464518,1464867
HFU19_RS06930,eutN,NZ_CP051310.1,1465221,1465508,+,1464921,1465270
HFU19_RS06935,HFU19_RS06935,NZ_CP051310.1,1465520,1466923,+,1465220,1465569
HFU19_RS06940,eutJ,NZ_CP051310.1,1466934,1467773,+,1466634,1466983
HFU19_RS06945,eutG,NZ_CP051310.1,1467763,1468950,+,1467463,1467812
HFU19_RS06950,eutH,NZ_CP051310.1,1469070,1470296,+,1468770,1469119
HFU19_RS06955,eutA,NZ_CP051310.1,1470293,1471696,+,1469993,1470342
HFU19_RS06960,eutB,NZ_CP051310.1,1471708,1473069,+,1471408,1471757
HFU19_RS06965,eutC,NZ_CP051310.1,1473088,1473984,+,1472788,1473137
HFU19_RS06970,eutL,NZ_CP051310.1,1473994,1474653,+,1473694,1474043
HFU19_RS06975,eutK,NZ_CP051310.1,1474666,1475160,+,1474366,1474715
HFU19_RS06980,eutR,NZ_CP051310.1,1475208,1476260,+,1474908,1475257
HFU19_RS06985,HFU19_RS06985,NZ_CP051310.1,1476522,1477193,-,1477143,1477492
HFU19_RS06990,hemF,NZ_CP051310.1,1477220,1478119,-,1478069,1478418
HFU19_RS06995,amiA,NZ_CP051310.1,1478122,1478991,-,1478941,1479290
HFU19_RS07000,HFU19_RS07000,NZ_CP051310.1,1479204,1479629,+,1478904,1479253
HFU19_RS07005,HFU19_RS07005,NZ_CP051310.1,1479616,1480065,+,1479316,1479665
HFU19_RS07010,HFU19_RS07010,NZ_CP051310.1,1480127,1480702,+,1479827,1480176
HFU19_RS07015,yfeX,NZ_CP051310.1,1480797,1481696,+,1480497,1480846
HFU19_RS07020,ucpA,NZ_CP051310.1,1481934,1482725,+,1481634,1481983
HFU19_RS07025,cysP,NZ_CP051310.1,1482883,1483899,+,1482583,1482932
HFU19_RS07030,cysT,NZ_CP051310.1,1483899,1484732,+,1483599,1483948
HFU19_RS07035,cysW,NZ_CP051310.1,1484732,1485607,+,1484432,1484781
HFU19_RS07040,cysA,NZ_CP051310.1,1485597,1486694,+,1485297,1485646
HFU19_RS07045,cysM,NZ_CP051310.1,1486762,1487673,+,1486462,1486811
HFU19_RS07050,HFU19_RS07050,NZ_CP051310.1,1487925,1488533,+,1487625,1487974
HFU19_RS07055,HFU19_RS07055,NZ_CP051310.1,1488633,1489016,-,1488966,1489315
HFU19_RS07060,HFU19_RS07060,NZ_CP051310.1,1489075,1489794,-,1489744,1490093
HFU19_RS07065,ptsJ,NZ_CP051310.1,1489809,1491101,-,1491051,1491400
HFU19_RS07070,pdxK,NZ_CP051310.1,1491184,1492050,+,1490884,1491233
HFU19_RS07075,HFU19_RS07075,NZ_CP051310.1,1492047,1492286,+,1491747,1492096
HFU19_RS07080,crr,NZ_CP051310.1,1492435,1492944,-,1492894,1493243
HFU19_RS07085,ptsI,NZ_CP051310.1,1492985,1494712,-,1494662,1495011
HFU19_RS07090,ptsH,NZ_CP051310.1,1494761,1495018,-,1494968,1495317
HFU19_RS07095,cysK,NZ_CP051310.1,1495402,1496373,-,1496323,1496672
HFU19_RS07100,cysZ,NZ_CP051310.1,1496685,1497446,-,1497396,1497745
HFU19_RS07105,zipA,NZ_CP051310.1,1497678,1498664,+,1497378,1497727
HFU19_RS07110,ligA,NZ_CP051310.1,1498736,1500751,+,1498436,1498785
HFU19_RS07115,HFU19_RS07115,NZ_CP051310.1,1500753,1500971,+,1500453,1500802
HFU19_RS07120,HFU19_RS07120,NZ_CP051310.1,1500968,1501966,-,1501916,1502265
HFU19_RS07125,HFU19_RS07125,NZ_CP051310.1,1502056,1502982,+,1501756,1502105
HFU19_RS07130,HFU19_RS07130,NZ_CP051310.1,1503044,1503805,-,1503755,1504104
HFU19_RS07135,xapA,NZ_CP051310.1,1504061,1504894,+,1503761,1504110
HFU19_RS07140,HFU19_RS07140,NZ_CP051310.1,1504949,1506205,+,1504649,1504998
HFU19_RS07145,HFU19_RS07145,NZ_CP051310.1,1506264,1506422,+,1505964,1506313
HFU19_RS07150,HFU19_RS07150,NZ_CP051310.1,1506474,1507358,+,1506174,1506523
HFU19_RS07155,HFU19_RS07155,NZ_CP051310.1,1507522,1507597,-,1507547,1507896
HFU19_RS07160,HFU19_RS07160,NZ_CP051310.1,1507602,1507677,-,1507627,1507976
HFU19_RS07165,HFU19_RS07165,NZ_CP051310.1,1507719,1507794,-,1507744,1508093
HFU19_RS07170,HFU19_RS07170,NZ_CP051310.1,1507840,1507915,-,1507865,1508214
HFU19_RS07175,gltX,NZ_CP051310.1,1508174,1509589,+,1507874,1508223
HFU19_RS07180,HFU19_RS07180,NZ_CP051310.1,1509643,1510035,-,1509985,1510334
HFU19_RS07185,HFU19_RS07185,NZ_CP051310.1,1510037,1510399,-,1510349,1510698
HFU19_RS07190,HFU19_RS07190,NZ_CP051310.1,1510621,1510696,+,1510321,1510670
HFU19_RS07195,HFU19_RS07195,NZ_CP051310.1,1510739,1510814,+,1510439,1510788
HFU19_RS07200,HFU19_RS07200,NZ_CP051310.1,1511005,1513194,+,1510705,1511054
HFU19_RS07205,nupC,NZ_CP051310.1,1513247,1514449,-,1514399,1514748
HFU19_RS25825,HFU19_RS25825,NZ_CP051310.1,1514755,1514799,+,1514455,1514804
HFU19_RS07210,HFU19_RS07210,NZ_CP051310.1,1514792,1516033,+,1514492,1514841
HFU19_RS07215,ypeC,NZ_CP051310.1,1516094,1516420,-,1516370,1516719
HFU19_RS07220,mgrA,NZ_CP051310.1,1516534,1517532,-,1517482,1517831
HFU19_RS07225,HFU19_RS07225,NZ_CP051310.1,1517712,1519364,+,1517412,1517761
HFU19_RS07230,HFU19_RS07230,NZ_CP051310.1,1519384,1520619,-,1520569,1520918
HFU19_RS07235,glk,NZ_CP051310.1,1520823,1521788,+,1520523,1520872
HFU19_RS07240,alaC,NZ_CP051310.1,1522509,1523747,+,1522209,1522558
HFU19_RS07245,tnpA,NZ_CP051310.1,1523926,1524384,+,1523626,1523975
HFU19_RS07250,ypdK,NZ_CP051310.1,1524506,1524577,-,1524527,1524876
HFU19_RS07255,lpxP,NZ_CP051310.1,1524980,1525900,-,1525850,1526199
HFU19_RS07260,HFU19_RS07260,NZ_CP051310.1,1526422,1526664,+,1526122,1526471
HFU19_RS07265,pgtP,NZ_CP051310.1,1526903,1528294,-,1528244,1528593
HFU19_RS07270,pgtC,NZ_CP051310.1,1528730,1529923,+,1528430,1528779
HFU19_RS07275,pgtB,NZ_CP051310.1,1529920,1531926,+,1529620,1529969
HFU19_RS07280,pgtA,NZ_CP051310.1,1531916,1533163,+,1531616,1531965
HFU19_RS07285,pgtE,NZ_CP051310.1,1533431,1534369,+,1533131,1533480
HFU19_RS07290,HFU19_RS07290,NZ_CP051310.1,1534966,1535193,+,1534666,1535015
HFU19_RS07295,HFU19_RS07295,NZ_CP051310.1,1535211,1536071,+,1534911,1535260
HFU19_RS07300,HFU19_RS07300,NZ_CP051310.1,1536094,1537098,+,1535794,1536143
HFU19_RS07305,HFU19_RS07305,NZ_CP051310.1,1537187,1537777,+,1536887,1537236
HFU19_RS07310,HFU19_RS07310,NZ_CP051310.1,1537774,1538010,+,1537474,1537823
HFU19_RS07315,HFU19_RS07315,NZ_CP051310.1,1538003,1538413,+,1537703,1538052
HFU19_RS07320,HFU19_RS07320,NZ_CP051310.1,1538410,1541097,+,1538110,1538459
HFU19_RS07325,HFU19_RS07325,NZ_CP051310.1,1541380,1541652,+,1541080,1541429
HFU19_RS07330,HFU19_RS07330,NZ_CP051310.1,1542100,1543530,+,1541800,1542149
HFU19_RS07335,HFU19_RS07335,NZ_CP051310.1,1543804,1545525,+,1543504,1543853
HFU19_RS07340,HFU19_RS07340,NZ_CP051310.1,1545540,1546721,-,1546671,1547020
HFU19_RS07345,HFU19_RS07345,NZ_CP051310.1,1546882,1546956,-,1546906,1547255
HFU19_RS07350,HFU19_RS07350,NZ_CP051310.1,1547032,1547973,-,1547923,1548272
HFU19_RS07355,mlaA,NZ_CP051310.1,1548262,1549017,+,1547962,1548311
HFU19_RS07360,fadL,NZ_CP051310.1,1549078,1550385,-,1550335,1550684
HFU19_RS07365,HFU19_RS07365,NZ_CP051310.1,1550756,1551040,+,1550456,1550805
HFU19_RS07370,fadI,NZ_CP051310.1,1551217,1552527,+,1550917,1551266
HFU19_RS07375,fadJ,NZ_CP051310.1,1552527,1554674,+,1552227,1552576
HFU19_RS07380,sixA,NZ_CP051310.1,1554883,1555368,+,1554583,1554932
HFU19_RS07385,smrB,NZ_CP051310.1,1555468,1556019,-,1555969,1556318
HFU19_RS07390,prmB,NZ_CP051310.1,1556185,1557117,+,1555885,1556234
HFU19_RS07395,aroC,NZ_CP051310.1,1557153,1558238,+,1556853,1557202
HFU19_RS07400,mepA,NZ_CP051310.1,1558242,1559066,+,1557942,1558291
HFU19_RS07405,HFU19_RS07405,NZ_CP051310.1,1559066,1559875,+,1558766,1559115
HFU19_RS07410,HFU19_RS07410,NZ_CP051310.1,1559875,1560423,+,1559575,1559924
HFU19_RS07415,HFU19_RS07415,NZ_CP051310.1,1560456,1560731,+,1560156,1560505
HFU19_RS07420,mnmC,NZ_CP051310.1,1560783,1562783,-,1562733,1563082
HFU19_RS07425,fabB,NZ_CP051310.1,1562943,1564157,+,1562643,1562992
HFU19_RS07430,HFU19_RS07430,NZ_CP051310.1,1564255,1564911,+,1563955,1564304
HFU19_RS07435,HFU19_RS07435,NZ_CP051310.1,1564978,1565496,-,1565446,1565795
HFU19_RS07440,HFU19_RS07440,NZ_CP051310.1,1565496,1565864,-,1565814,1566163
HFU19_RS07445,HFU19_RS07445,NZ_CP051310.1,1566033,1566281,-,1566231,1566580
HFU19_RS07450,HFU19_RS07450,NZ_CP051310.1,1566454,1566828,+,1566154,1566503
HFU19_RS07455,HFU19_RS07455,NZ_CP051310.1,1567009,1568187,+,1566709,1567058
HFU19_RS07460,flk,NZ_CP051310.1,1568184,1569185,-,1569135,1569484
HFU19_RS07465,pdxB,NZ_CP051310.1,1569289,1570425,+,1568989,1569338
HFU19_RS07470,HFU19_RS07470,NZ_CP051310.1,1570493,1571506,+,1570193,1570542
HFU19_RS07475,truA,NZ_CP051310.1,1571506,1572318,+,1571206,1571555
HFU19_RS07480,HFU19_RS07480,NZ_CP051310.1,1572367,1573026,+,1572067,1572416
HFU19_RS07485,accD,NZ_CP051310.1,1573176,1574090,+,1572876,1573225
HFU19_RS07490,folC,NZ_CP051310.1,1574158,1575426,+,1573858,1574207
HFU19_RS07495,dedD,NZ_CP051310.1,1575416,1576090,+,1575116,1575465
HFU19_RS07500,cvpA,NZ_CP051310.1,1576401,1576889,+,1576101,1576450
HFU19_RS07505,purF,NZ_CP051310.1,1576927,1578444,+,1576627,1576976
HFU19_RS07510,HFU19_RS07510,NZ_CP051310.1,1578480,1579907,-,1579857,1580206
HFU19_RS07515,HFU19_RS07515,NZ_CP051310.1,1580118,1581515,+,1579818,1580167
HFU19_RS07520,HFU19_RS07520,NZ_CP051310.1,1581606,1583027,+,1581306,1581655
HFU19_RS07525,HFU19_RS07525,NZ_CP051310.1,1583029,1584132,+,1582729,1583078
HFU19_RS07530,HFU19_RS07530,NZ_CP051310.1,1584196,1585602,+,1583896,1584245
HFU19_RS07535,HFU19_RS07535,NZ_CP051310.1,1585629,1586198,+,1585329,1585678
HFU19_RS07540,argT,NZ_CP051310.1,1586487,1587269,+,1586187,1586536
HFU19_RS07545,hisJ,NZ_CP051310.1,1587507,1588289,+,1587207,1587556
HFU19_RS07550,HFU19_RS07550,NZ_CP051310.1,1588470,1589156,+,1588170,1588519
HFU19_RS07555,hisM,NZ_CP051310.1,1589153,1589860,+,1588853,1589202
HFU19_RS07560,hisP,NZ_CP051310.1,1589874,1590647,+,1589574,1589923
HFU19_RS07565,HFU19_RS07565,NZ_CP051310.1,1590699,1591592,-,1591542,1591891
HFU19_RS07570,yfcG,NZ_CP051310.1,1591718,1592365,-,1592315,1592664
HFU19_RS07575,yfcF,NZ_CP051310.1,1592508,1593152,+,1592208,1592557
HFU19_RS07580,yfcE,NZ_CP051310.1,1593208,1593759,+,1592908,1593257
HFU19_RS07585,yfcD,NZ_CP051310.1,1593816,1594370,+,1593516,1593865
HFU19_RS07590,HFU19_RS07590,NZ_CP051310.1,1594376,1595395,-,1595345,1595694
HFU19_RS07595,HFU19_RS07595,NZ_CP051310.1,1595648,1596091,+,1595348,1595697
HFU19_RS07600,HFU19_RS07600,NZ_CP051310.1,1596172,1596444,+,1595872,1596221
HFU19_RS07605,HFU19_RS07605,NZ_CP051310.1,1596465,1597856,+,1596165,1596514
HFU19_RS07610,HFU19_RS07610,NZ_CP051310.1,1597853,1598683,+,1597553,1597902
HFU19_RS07615,HFU19_RS07615,NZ_CP051310.1,1598676,1599629,+,1598376,1598725
HFU19_RS07620,yfcC,NZ_CP051310.1,1599678,1601198,-,1601148,1601497
HFU19_RS07625,pta,NZ_CP051310.1,1601416,1603560,-,1603510,1603859
HFU19_RS07630,ackA,NZ_CP051310.1,1603637,1604839,-,1604789,1605138
HFU19_RS07635,yfbV,NZ_CP051310.1,1605179,1605634,+,1604879,1605228
HFU19_RS07640,HFU19_RS07640,NZ_CP051310.1,1605717,1606211,+,1605417,1605766
HFU19_RS07645,HFU19_RS07645,NZ_CP051310.1,1606204,1606881,+,1605904,1606253
HFU19_RS07650,HFU19_RS07650,NZ_CP051310.1,1606958,1608784,+,1606658,1607007
HFU19_RS07655,yfbR,NZ_CP051310.1,1608890,1609489,-,1609439,1609788
HFU19_RS07660,alaA,NZ_CP051310.1,1609583,1610797,-,1610747,1611096
HFU19_RS07665,lrhA,NZ_CP051310.1,1611730,1612668,+,1611430,1611779
HFU19_RS07670,HFU19_RS07670,NZ_CP051310.1,1612748,1612900,+,1612448,1612797
HFU19_RS07675,nuoA,NZ_CP051310.1,1613295,1613738,+,1612995,1613344
HFU19_RS07680,nuoB,NZ_CP051310.1,1613754,1614416,+,1613454,1613803
HFU19_RS07685,nuoC,NZ_CP051310.1,1614503,1616305,+,1614203,1614552
HFU19_RS07690,nuoE,NZ_CP051310.1,1616308,1616808,+,1616008,1616357
HFU19_RS07695,nuoF,NZ_CP051310.1,1616805,1618142,+,1616505,1616854
HFU19_RS07700,nuoG,NZ_CP051310.1,1618173,1620899,+,1617873,1618222
HFU19_RS07705,nuoH,NZ_CP051310.1,1620896,1621873,+,1620596,1620945
HFU19_RS07710,nuoI,NZ_CP051310.1,1621888,1622430,+,1621588,1621937
HFU19_RS07715,nuoJ,NZ_CP051310.1,1622441,1622995,+,1622141,1622490
HFU19_RS07720,nuoK,NZ_CP051310.1,1622992,1623294,+,1622692,1623041
HFU19_RS07725,nuoL,NZ_CP051310.1,1623291,1625132,+,1622991,1623340
HFU19_RS07730,nuoM,NZ_CP051310.1,1625209,1626738,+,1624909,1625258
HFU19_RS07735,nuoN,NZ_CP051310.1,1626745,1628202,+,1626445,1626794
HFU19_RS07740,HFU19_RS07740,NZ_CP051310.1,1628341,1629345,-,1629295,1629644
HFU19_RS07745,rbn,NZ_CP051310.1,1629411,1630328,-,1630278,1630627
HFU19_RS07750,HFU19_RS07750,NZ_CP051310.1,1630389,1630850,+,1630089,1630438
HFU19_RS07755,elaB,NZ_CP051310.1,1630905,1631210,+,1630605,1630954
HFU19_RS07760,menF,NZ_CP051310.1,1631311,1632606,+,1631011,1631360
HFU19_RS07765,menD,NZ_CP051310.1,1632692,1634362,+,1632392,1632741
HFU19_RS07770,menH,NZ_CP051310.1,1634359,1635117,+,1634059,1634408
HFU19_RS07775,menB,NZ_CP051310.1,1635132,1635989,+,1634832,1635181
HFU19_RS07780,menC,NZ_CP051310.1,1635989,1636951,+,1635689,1636038
HFU19_RS07785,menE,NZ_CP051310.1,1636948,1638315,+,1636648,1636997
HFU19_RS07790,pmrD,NZ_CP051310.1,1638413,1638670,+,1638113,1638462
HFU19_RS07795,arnF,NZ_CP051310.1,1638665,1639042,-,1638992,1639341
HFU19_RS07800,arnE,NZ_CP051310.1,1639042,1639377,-,1639327,1639676
HFU19_RS07805,arnT,NZ_CP051310.1,1639374,1641020,-,1640970,1641319
HFU19_RS07810,arnD,NZ_CP051310.1,1641017,1641916,-,1641866,1642215
HFU19_RS07815,arnA,NZ_CP051310.1,1641913,1643895,-,1643845,1644194
HFU19_RS07820,arnC,NZ_CP051310.1,1643892,1644875,-,1644825,1645174
HFU19_RS07825,arnB,NZ_CP051310.1,1644878,1646017,-,1645967,1646316
HFU19_RS07830,pmrG,NZ_CP051310.1,1646316,1646921,+,1646016,1646365
HFU19_RS07835,nudI,NZ_CP051310.1,1646966,1647391,-,1647341,1647690
HFU19_RS07840,HFU19_RS07840,NZ_CP051310.1,1647670,1648212,+,1647370,1647719
HFU19_RS07845,HFU19_RS07845,NZ_CP051310.1,1648327,1649523,+,1648027,1648376
HFU19_RS07850,HFU19_RS07850,NZ_CP051310.1,1649773,1650555,+,1649473,1649822
HFU19_RS07855,rhmD,NZ_CP051310.1,1650569,1651774,+,1650269,1650618
HFU19_RS07860,HFU19_RS07860,NZ_CP051310.1,1651830,1653119,+,1651530,1651879
HFU19_RS07865,yfaU,NZ_CP051310.1,1653145,1653948,+,1652845,1653194
HFU19_RS07870,HFU19_RS07870,NZ_CP051310.1,1653954,1654130,+,1653654,1654003
HFU19_RS07875,sseL,NZ_CP051310.1,1654240,1655262,-,1655212,1655561
HFU19_RS07880,glpC,NZ_CP051310.1,1655688,1656878,-,1656828,1657177
HFU19_RS07885,glpB,NZ_CP051310.1,1656875,1658134,-,1658084,1658433
HFU19_RS07890,glpA,NZ_CP051310.1,1658124,1659752,-,1659702,1660051
HFU19_RS07895,glpT,NZ_CP051310.1,1660025,1661383,+,1659725,1660074
HFU19_RS07900,glpQ,NZ_CP051310.1,1661388,1662458,+,1661088,1661437
HFU19_RS07905,HFU19_RS07905,NZ_CP051310.1,1662574,1663452,-,1663402,1663751
HFU19_RS07910,HFU19_RS07910,NZ_CP051310.1,1663614,1664804,+,1663314,1663663
HFU19_RS07915,yfaE,NZ_CP051310.1,1664806,1665060,-,1665010,1665359
HFU19_RS07920,nrdB,NZ_CP051310.1,1665060,1666190,-,1666140,1666489
HFU19_RS07925,nrdA,NZ_CP051310.1,1666303,1668588,-,1668538,1668887
