locus_tag,gene_name,chrom,start,end,strand,promoter_start,promoter_end
A628_RS06045,A628_RS06045,NZ_KI635630.1,12289,13149,+,11989,12338
A628_RS06050,A628_RS06050,NZ_KI635630.1,13149,15188,+,12849,13198
A628_RS06055,sodC2,NZ_KI635630.1,15164,15685,-,15635,15984
A628_RS06060,A628_RS06060,NZ_KI635630.1,15765,16661,-,16611,16960
A628_RS06065,A628_RS06065,NZ_KI635630.1,16712,16951,-,16901,17250
A628_RS06070,A628_RS06070,NZ_KI635630.1,17054,17653,+,16754,17103
A628_RS06075,A628_RS06075,NZ_KI635630.1,17712,18809,+,17412,17761
A628_RS06080,gloA,NZ_KI635630.1,18878,19285,+,18578,18927
A628_RS06085,rnt,NZ_KI635630.1,19386,20033,+,19086,19435
A628_RS06090,grxD,NZ_KI635630.1,20111,20458,-,20408,20757
A628_RS06095,A628_RS06095,NZ_KI635630.1,20793,21614,+,20493,20842
A628_RS06100,sodB,NZ_KI635630.1,21741,22322,+,21441,21790
A628_RS26055,A628_RS26055,NZ_KI635630.1,22405,22494,-,22444,22793
A628_RS06105,purR,NZ_KI635630.1,22790,23815,+,22490,22839
A628_RS06110,punR,NZ_KI635630.1,23812,24744,-,24694,25043
A628_RS06115,punC,NZ_KI635630.1,24857,26062,+,24557,24906
A628_RS06120,cfa,NZ_KI635630.1,26352,27500,+,26052,26401
A628_RS06125,A628_RS06125,NZ_KI635630.1,27542,28183,-,28133,28482
A628_RS06130,mdtK,NZ_KI635630.1,28400,29773,+,28100,28449
A628_RS06135,A628_RS06135,NZ_KI635630.1,29925,30001,+,29625,29974
A628_RS06140,A628_RS06140,NZ_KI635630.1,30012,30088,+,29712,30061
A628_RS06145,ssaU,NZ_KI635630.1,30247,31305,-,31255,31604
A628_RS06150,ssaT,NZ_KI635630.1,31302,32081,-,32031,32380
A628_RS06155,ssas,NZ_KI635630.1,32082,32348,-,32298,32647
A628_RS06160,ssaR,NZ_KI635630.1,32345,32992,-,32942,33291
A628_RS06165,ssaQ,NZ_KI635630.1,33060,34028,-,33978,34327
A628_RS06170,ssaP,NZ_KI635630.1,34009,34383,-,34333,34682
A628_RS06175,ssaO,NZ_KI635630.1,34364,34741,-,34691,35040
A628_RS06180,ssaN,NZ_KI635630.1,34744,36045,-,35995,36344
A628_RS06185,ssaV,NZ_KI635630.1,36035,38080,-,38030,38379
A628_RS06190,ssaM,NZ_KI635630.1,38065,38433,-,38383,38732
A628_RS06195,ssaL,NZ_KI635630.1,38491,39507,-,39457,39806
A628_RS06200,ssaK,NZ_KI635630.1,39473,40147,-,40097,40446
A628_RS06205,A628_RS06205,NZ_KI635630.1,40144,40692,-,40642,40991
A628_RS06210,ssaJ,NZ_KI635630.1,40710,41459,-,41409,41758
A628_RS06215,ssaI,NZ_KI635630.1,41456,41704,-,41654,42003
A628_RS06220,A628_RS06220,NZ_KI635630.1,41716,42006,-,41956,42305
A628_RS06225,ssaG,NZ_KI635630.1,41984,42199,-,42149,42498
A628_RS06230,sseG,NZ_KI635630.1,42292,42981,-,42931,43280
A628_RS06235,sseF,NZ_KI635630.1,42978,43760,-,43710,44059
A628_RS06240,sscB,NZ_KI635630.1,43776,44210,-,44160,44509
A628_RS06245,sseE,NZ_KI635630.1,44262,44678,-,44628,44977
A628_RS06250,sseD,NZ_KI635630.1,44681,45268,-,45218,45567
A628_RS06255,sseC,NZ_KI635630.1,45284,46738,-,46688,47037
A628_RS06260,sscA,NZ_KI635630.1,46741,47214,-,47164,47513
A628_RS06265,sseB,NZ_KI635630.1,47211,47801,-,47751,48100
A628_RS06270,sseA,NZ_KI635630.1,47808,48134,-,48084,48433
A628_RS06275,ssaE,NZ_KI635630.1,48397,48639,-,48589,48938
A628_RS06280,ssaD,NZ_KI635630.1,48647,49858,-,49808,50157
A628_RS06285,spiA,NZ_KI635630.1,49839,51332,-,51282,51631
A628_RS06290,spiC,NZ_KI635630.1,51334,51735,-,51685,52034
A628_RS06295,A628_RS06295,NZ_KI635630.1,52136,54898,+,51836,52185
A628_RS06300,A628_RS06300,NZ_KI635630.1,54929,55567,+,54629,54978
A628_RS06305,A628_RS06305,NZ_KI635630.1,55746,56474,+,55446,55795
A628_RS06310,mlrB,NZ_KI635630.1,56646,57605,+,56346,56695
A628_RS06315,fumD,NZ_KI635630.1,57701,57913,-,57863,58212
A628_RS06320,ttrR,NZ_KI635630.1,58011,58631,-,58581,58930
A628_RS06325,ttrS,NZ_KI635630.1,58606,60384,-,60334,60683
A628_RS06330,ttrB,NZ_KI635630.1,60566,61300,+,60266,60615
A628_RS06335,ttrC,NZ_KI635630.1,61301,62323,+,61001,61350
A628_RS06340,ttrA,NZ_KI635630.1,62316,65378,+,62016,62365
A628_RS06345,A628_RS06345,NZ_KI635630.1,65701,66927,+,65401,65750
A628_RS06350,A628_RS06350,NZ_KI635630.1,66939,67676,+,66639,66988
A628_RS06355,A628_RS06355,NZ_KI635630.1,67735,68628,+,67435,67784
A628_RS06360,A628_RS06360,NZ_KI635630.1,68650,69993,+,68350,68699
A628_RS06365,pykF,NZ_KI635630.1,70395,71807,+,70095,70444
A628_RS06370,A628_RS06370,NZ_KI635630.1,72118,72357,+,71818,72167
A628_RS06380,A628_RS06380,NZ_KI635631.1,538,1895,-,1845,1895
A628_RS06385,A628_RS06385,NZ_KI635632.1,79,927,-,877,1226
A628_RS06390,A628_RS06390,NZ_KI635632.1,996,1580,-,1530,1879
A628_RS06395,aadA,NZ_KI635632.1,1725,2513,-,2463,2812
A628_RS06400,zinT,NZ_KI635632.1,2620,3267,-,3217,3566
A628_RS06405,A628_RS06405,NZ_KI635632.1,3379,3455,-,3405,3754
A628_RS06410,A628_RS06410,NZ_KI635632.1,3464,3790,-,3740,4089
A628_RS06415,A628_RS06415,NZ_KI635632.1,3984,5117,+,3684,4033
A628_RS06420,A628_RS06420,NZ_KI635632.1,5199,5789,-,5739,6088
A628_RS06425,A628_RS06425,NZ_KI635632.1,5783,6580,-,6530,6879
A628_RS06430,A628_RS06430,NZ_KI635632.1,6574,7386,-,7336,7685
A628_RS06435,A628_RS06435,NZ_KI635632.1,7376,8350,-,8300,8649
A628_RS06440,A628_RS06440,NZ_KI635632.1,8350,9984,-,9934,10283
A628_RS06445,A628_RS06445,NZ_KI635632.1,10666,10980,+,10366,10715
A628_RS06450,A628_RS06450,NZ_KI635632.1,11129,11659,+,10829,11178
A628_RS06455,A628_RS06455,NZ_KI635632.1,11742,12785,-,12735,13084
A628_RS06465,A628_RS06465,NZ_KI635632.1,13124,13591,-,13541,13890
A628_RS25665,A628_RS25665,NZ_KI635632.1,13792,14016,-,13966,14315
A628_RS06485,A628_RS06485,NZ_KI635632.1,14719,15063,+,14419,14768
A628_RS06490,A628_RS06490,NZ_KI635632.1,15818,15894,-,15844,16193
A628_RS06500,pagC,NZ_KI635632.1,16300,16857,-,16807,17156
A628_RS06515,pagD,NZ_KI635632.1,17664,17927,+,17364,17713
A628_RS06520,cspF,NZ_KI635632.1,18059,18271,+,17759,18108
A628_RS06525,A628_RS06525,NZ_KI635632.1,18687,19208,+,18387,18736
A628_RS06530,msgA,NZ_KI635632.1,19389,19628,+,19089,19438
A628_RS06535,envF,NZ_KI635632.1,20118,20906,+,19818,20167
A628_RS26560,A628_RS26560,NZ_KI635632.1,21228,21455,+,20928,21277
A628_RS06545,sopF,NZ_KI635632.1,22560,23684,-,23634,23983
A628_RS06550,icd,NZ_KI635632.1,24141,25391,-,25341,25690
A628_RS06555,rluE,NZ_KI635632.1,25563,26228,+,25263,25612
A628_RS06560,A628_RS06560,NZ_KI635632.1,26225,26554,+,25925,26274
A628_RS06565,A628_RS06565,NZ_KI635632.1,26566,27027,+,26266,26615
A628_RS06570,mnmA,NZ_KI635632.1,27081,28187,+,26781,27130
A628_RS06575,hflD,NZ_KI635632.1,28274,28915,+,27974,28323
A628_RS06580,purB,NZ_KI635632.1,28919,30289,+,28619,28968
A628_RS06585,phoP,NZ_KI635632.1,30416,31087,+,30116,30465
A628_RS06590,phoQ,NZ_KI635632.1,31087,32550,+,30787,31136
A628_RS06595,roxA,NZ_KI635632.1,32631,33752,+,32331,32680
A628_RS06600,A628_RS06600,NZ_KI635632.1,33792,35126,-,35076,35425
A628_RS06605,pepT,NZ_KI635632.1,35130,36359,-,36309,36658
A628_RS06610,potA,NZ_KI635632.1,36610,37746,+,36310,36659
A628_RS06615,potB,NZ_KI635632.1,37730,38593,+,37430,37779
A628_RS06620,sifA,NZ_KI635632.1,38922,39932,+,38622,38971
A628_RS06625,potC,NZ_KI635632.1,40248,41027,+,39948,40297
A628_RS06630,potD,NZ_KI635632.1,41052,42098,+,40752,41101
A628_RS06635,cobB,NZ_KI635632.1,42180,43001,-,42951,43300
A628_RS06640,nagK,NZ_KI635632.1,43020,43931,-,43881,44230
A628_RS06645,lolE,NZ_KI635632.1,43960,45204,-,45154,45503
A628_RS06650,lolD,NZ_KI635632.1,45204,45905,-,45855,46204
A628_RS06655,lolC,NZ_KI635632.1,45898,47097,-,47047,47396
A628_RS06660,mfd,NZ_KI635632.1,47435,50881,+,47135,47484
A628_RS06665,A628_RS06665,NZ_KI635632.1,51029,51994,+,50729,51078
A628_RS06670,bhsA,NZ_KI635632.1,52091,52348,-,52298,52647
A628_RS06675,comR,NZ_KI635632.1,52590,53225,+,52290,52639
A628_RS06680,A628_RS06680,NZ_KI635632.1,53300,53839,-,53789,54138
A628_RS06685,ndh,NZ_KI635632.1,54018,55322,-,55272,55621
A628_RS06690,ycfP,NZ_KI635632.1,55576,56118,-,56068,56417
A628_RS06695,nagZ,NZ_KI635632.1,56143,57168,-,57118,57467
A628_RS06700,thiK,NZ_KI635632.1,57179,58003,-,57953,58302
A628_RS06705,lpoB,NZ_KI635632.1,57984,58622,-,58572,58921
A628_RS06710,A628_RS06710,NZ_KI635632.1,58636,59010,-,58960,59309
A628_RS06715,hinT,NZ_KI635632.1,59013,59372,-,59322,59671
A628_RS06720,fhuE,NZ_KI635632.1,59714,61888,+,59414,59763
A628_RS06725,ptsG,NZ_KI635632.1,61973,63406,-,63356,63705
A628_RS06730,A628_RS06730,NZ_KI635632.1,63701,64498,-,64448,64797
A628_RS06735,holB,NZ_KI635632.1,64509,65513,-,65463,65812
A628_RS06740,tmk,NZ_KI635632.1,65510,66151,-,66101,66450
A628_RS06745,yceG,NZ_KI635632.1,66141,67163,-,67113,67462
A628_RS06750,pabC,NZ_KI635632.1,67166,67975,-,67925,68274
A628_RS06755,fabF,NZ_KI635632.1,68098,69339,-,69289,69638
A628_RS06760,acpP,NZ_KI635632.1,69425,69661,-,69611,69960
A628_RS06765,fabG,NZ_KI635632.1,69817,70551,-,70501,70850
A628_RS06770,fabD,NZ_KI635632.1,70564,71493,-,71443,71792
A628_RS06775,fabH,NZ_KI635632.1,71509,72462,-,72412,72761
A628_RS06780,plsX,NZ_KI635632.1,72542,73621,-,73571,73920
A628_RS06785,rpmF,NZ_KI635632.1,73755,73928,-,73878,74227
A628_RS06790,yceD,NZ_KI635632.1,73980,74501,-,74451,74800
A628_RS06795,A628_RS06795,NZ_KI635632.1,74699,75283,+,74399,74748
A628_RS06800,A628_RS06800,NZ_KI635632.1,75355,75579,-,75529,75878
A628_RS06805,A628_RS06805,NZ_KI635632.1,75782,76525,-,76475,76824
A628_RS06810,rluC,NZ_KI635632.1,76681,77640,-,77590,77939
A628_RS06820,rne,NZ_KI635632.1,78214,81420,+,77914,78263
A628_RS06825,flgL,NZ_KI635632.1,81677,82630,-,82580,82929
A628_RS06830,flgK,NZ_KI635632.1,82645,84306,-,84256,84605
A628_RS06835,flgJ,NZ_KI635632.1,84371,85321,-,85271,85620
A628_RS06840,A628_RS06840,NZ_KI635632.1,85321,86418,-,86368,86717
A628_RS06845,flgH,NZ_KI635632.1,86430,87128,-,87078,87427
A628_RS06850,flgG,NZ_KI635632.1,87183,87965,-,87915,88264
A628_RS06855,A628_RS06855,NZ_KI635632.1,87979,88734,-,88684,89033
A628_RS06860,flgE,NZ_KI635632.1,88755,89972,-,89922,90271
A628_RS06865,flgD,NZ_KI635632.1,89999,90697,-,90647,90996
A628_RS06870,flgC,NZ_KI635632.1,90709,91113,-,91063,91412
A628_RS06875,flgB,NZ_KI635632.1,91117,91533,-,91483,91832
A628_RS06880,flgA,NZ_KI635632.1,91690,92349,+,91390,91739
A628_RS06885,flgM,NZ_KI635632.1,92441,92734,+,92141,92490
A628_RS06890,flgN,NZ_KI635632.1,92739,93161,+,92439,92788
A628_RS06895,murJ,NZ_KI635632.1,93243,94778,-,94728,95077
A628_RS06900,A628_RS06900,NZ_KI635632.1,95082,96005,-,95955,96304
A628_RS06905,A628_RS06905,NZ_KI635632.1,96007,96654,-,96604,96953
A628_RS06910,rimJ,NZ_KI635632.1,96690,97274,-,97224,97573
A628_RS06915,mdtH,NZ_KI635632.1,97511,98719,+,97211,97560
A628_RS06920,grxB,NZ_KI635632.1,98783,99430,+,98483,98832
A628_RS06925,A628_RS06925,NZ_KI635632.1,99555,100115,+,99255,99604
A628_RS06930,pyrC,NZ_KI635632.1,100220,101266,+,99920,100269
A628_RS06935,A628_RS06935,NZ_KI635633.1,1,1797,+,1,50
A628_RS06940,A628_RS06940,NZ_KI635634.1,1,774,+,1,50
A628_RS06945,cigR,NZ_KI635635.1,31,510,-,460,809
A628_RS26820,mgtU,NZ_KI635635.1,612,698,-,648,997
A628_RS26060,mgtR,NZ_KI635635.1,711,803,-,753,1102
A628_RS06950,mgtA,NZ_KI635635.1,825,3551,-,3501,3850
A628_RS06955,A628_RS06955,NZ_KI635635.1,3770,4465,-,4415,4764
A628_RS06960,A628_RS06960,NZ_KI635635.1,4971,5873,+,4671,5020
A628_RS06965,A628_RS06965,NZ_KI635635.1,5916,6845,-,6795,7144
A628_RS06970,dagF,NZ_KI635635.1,7081,7824,-,7774,8123
A628_RS06975,dgaE,NZ_KI635635.1,7811,8920,-,8870,9219
A628_RS06980,A628_RS06980,NZ_KI635635.1,8924,9784,-,9734,10083
A628_RS06985,A628_RS06985,NZ_KI635635.1,9781,10530,-,10480,10829
A628_RS06990,A628_RS06990,NZ_KI635635.1,10676,11161,-,11111,11460
A628_RS06995,A628_RS06995,NZ_KI635635.1,11172,11597,-,11547,11896
A628_RS07000,dagR,NZ_KI635635.1,11816,14614,-,14564,14913
A628_RS07005,A628_RS07005,NZ_KI635635.1,14811,15104,+,14511,14860
A628_RS07010,A628_RS07010,NZ_KI635635.1,15210,16592,+,14910,15259
A628_RS07015,nepI,NZ_KI635635.1,16652,17845,-,17795,18144
A628_RS07020,A628_RS07020,NZ_KI635635.1,18061,18420,+,17761,18110
A628_RS07025,A628_RS07025,NZ_KI635635.1,18404,18727,+,18104,18453
A628_RS07030,A628_RS07030,NZ_KI635635.1,19160,19612,-,19562,19911
A628_RS07035,uhpT,NZ_KI635635.1,19805,21196,-,21146,21495
A628_RS07040,A628_RS07040,NZ_KI635635.1,21339,22667,-,22617,22966
A628_RS07045,uhpB,NZ_KI635635.1,22677,24179,-,24129,24478
A628_RS07050,uhpA,NZ_KI635635.1,24179,24769,-,24719,25068
A628_RS07055,A628_RS07055,NZ_KI635635.1,24844,25857,-,25807,26156
A628_RS07060,fucP,NZ_KI635635.1,25869,27185,-,27135,27484
A628_RS07065,rbsK,NZ_KI635635.1,27216,28136,-,28086,28435
A628_RS07070,A628_RS07070,NZ_KI635635.1,28450,29235,+,28150,28499
A628_RS07075,ilvN,NZ_KI635635.1,29237,29527,-,29477,29826
A628_RS07080,ilvB,NZ_KI635635.1,29531,31219,-,31169,31518
A628_RS07085,ivbL,NZ_KI635635.1,31326,31424,-,31374,31723
A628_RS07090,tisB,NZ_KI635635.1,32058,32147,+,31758,32107
A628_RS07095,A628_RS07095,NZ_KI635635.1,32240,33100,+,31940,32289
A628_RS07100,emrD,NZ_KI635635.1,33303,34487,+,33003,33352
A628_RS07105,A628_RS07105,NZ_KI635635.1,34414,35499,-,35449,35798
A628_RS07110,dsdC,NZ_KI635635.1,35563,36486,-,36436,36785
A628_RS07115,dsdX,NZ_KI635635.1,36712,38049,+,36412,36761
A628_RS07120,dsdA,NZ_KI635635.1,38067,39389,+,37767,38116
A628_RS07125,A628_RS07125,NZ_KI635635.1,39471,40001,-,39951,40300
A628_RS07130,A628_RS07130,NZ_KI635635.1,39998,40360,-,40310,40659
A628_RS07135,A628_RS07135,NZ_KI635635.1,40350,40697,-,40647,40996
A628_RS07145,A628_RS07145,NZ_KI635635.1,41141,42802,-,42752,43101
A628_RS07150,ibpB,NZ_KI635635.1,42991,43419,-,43369,43718
A628_RS07155,ibpA,NZ_KI635635.1,43529,43942,-,43892,44241
A628_RS07160,A628_RS07160,NZ_KI635635.1,44252,44584,+,43952,44301
A628_RS07165,A628_RS07165,NZ_KI635635.1,44586,45812,-,45762,45926
A628_RS07170,A628_RS07170,NZ_KI635636.1,129,896,-,846,1195
A628_RS07175,fadE,NZ_KI635636.1,1005,3449,-,3399,3748
A628_RS07180,lpcA,NZ_KI635636.1,3689,4267,+,3389,3738
A628_RS07185,A628_RS07185,NZ_KI635636.1,4480,5247,+,4180,4529
A628_RS07190,dpaA,NZ_KI635636.1,5218,5958,-,5908,6257
A628_RS07195,dinB,NZ_KI635636.1,6208,7263,+,5908,6257
A628_RS07200,A628_RS07200,NZ_KI635636.1,7482,8621,+,7182,7531
A628_RS07205,prfH,NZ_KI635636.1,8618,9232,+,8318,8667
A628_RS07210,pepD,NZ_KI635636.1,9388,10845,-,10795,11144
A628_RS07215,gpt,NZ_KI635636.1,11094,11552,+,10794,11143
A628_RS07220,frsA,NZ_KI635636.1,11641,12885,+,11341,11690
A628_RS07225,crl,NZ_KI635636.1,12943,13344,+,12643,12992
A628_RS07230,phoE,NZ_KI635636.1,13395,14447,-,14397,14746
A628_RS07235,proB,NZ_KI635636.1,14730,15833,+,14430,14779
A628_RS07240,proA,NZ_KI635636.1,15845,17095,+,15545,15894
A628_RS07245,A628_RS07245,NZ_KI635636.1,17211,17286,+,16911,17260
A628_RS07260,A628_RS07260,NZ_KI635636.1,19251,19574,+,18951,19300
A628_RS07265,A628_RS07265,NZ_KI635636.1,19916,21154,+,19616,19965
A628_RS07270,leuC,NZ_KI635636.1,21286,22707,+,20986,21335
A628_RS07275,leuD,NZ_KI635636.1,22709,23335,+,22409,22758
A628_RS07280,A628_RS07280,NZ_KI635636.1,23350,24228,+,23050,23399
A628_RS07285,A628_RS07285,NZ_KI635636.1,24228,25142,+,23928,24277
A628_RS07290,A628_RS07290,NZ_KI635636.1,25176,26141,+,24876,25225
A628_RS25680,A628_RS25680,NZ_KI635636.1,26086,26358,-,26308,26657
A628_RS07300,A628_RS07300,NZ_KI635636.1,27050,27448,+,26750,27099
A628_RS07305,stbE,NZ_KI635636.1,27496,28254,-,28204,28553
A628_RS07310,stbD,NZ_KI635636.1,28220,29545,-,29495,29844
A628_RS07315,A628_RS07315,NZ_KI635636.1,29550,32111,-,32061,32410
A628_RS07320,stbB,NZ_KI635636.1,32095,32856,-,32806,33155
A628_RS07325,A628_RS07325,NZ_KI635636.1,32918,33454,-,33404,33753
A628_RS07330,A628_RS07330,NZ_KI635636.1,34118,34852,+,33818,34167
A628_RS07340,A628_RS07340,NZ_KI635636.1,35627,37201,+,35327,35676
A628_RS07345,A628_RS07345,NZ_KI635636.1,37301,38044,+,37001,37350
A628_RS07350,A628_RS07350,NZ_KI635636.1,38017,38505,+,37717,38066
A628_RS07355,A628_RS07355,NZ_KI635636.1,38908,39432,+,38608,38957
A628_RS07360,A628_RS07360,NZ_KI635636.1,39576,40217,+,39276,39625
A628_RS07365,A628_RS07365,NZ_KI635636.1,40228,40452,+,39928,40277
A628_RS07370,A628_RS07370,NZ_KI635636.1,40510,40869,+,40210,40559
A628_RS07375,mdsC,NZ_KI635636.1,40939,42396,-,42346,42695
A628_RS07380,mdsB,NZ_KI635636.1,42413,45580,-,45530,45879
A628_RS07385,mdsA,NZ_KI635636.1,45577,46803,-,46753,47102
A628_RS07390,golT,NZ_KI635636.1,47080,49368,+,46780,47129
A628_RS07395,golS,NZ_KI635636.1,49380,49844,+,49080,49429
A628_RS07400,golB,NZ_KI635636.1,49922,50116,+,49622,49971
A628_RS07410,A628_RS07410,NZ_KI635636.1,50409,51662,+,50109,50458
A628_RS07415,A628_RS07415,NZ_KI635636.1,51851,53809,+,51551,51900
A628_RS07420,A628_RS07420,NZ_KI635636.1,53819,56791,+,53519,53868
A628_RS25695,ssaA,NZ_KI635636.1,57068,57169,+,56768,57117
A628_RS07430,A628_RS07430,NZ_KI635636.1,57286,58689,+,56986,57335
A628_RS07435,cydB,NZ_KI635636.1,58686,59696,+,58386,58735
A628_RS07440,A628_RS07440,NZ_KI635636.1,59642,59827,+,59342,59691
A628_RS07445,foxR,NZ_KI635636.1,60034,61038,+,59734,60083
A628_RS07450,foxA,NZ_KI635636.1,61184,63292,+,60884,61233
A628_RS07455,A628_RS07455,NZ_KI635636.1,63333,63965,-,63915,64264
A628_RS07460,yahO,NZ_KI635636.1,64197,64472,+,63897,64246
A628_RS07465,prpR,NZ_KI635636.1,64619,66244,-,66194,66543
A628_RS07470,prpB,NZ_KI635636.1,66510,67397,+,66210,66559
A628_RS07475,prpC,NZ_KI635636.1,67520,68689,+,67220,67569
A628_RS07480,A628_RS07480,NZ_KI635636.1,68729,70180,+,68429,68778
A628_RS07485,prpE,NZ_KI635636.1,70221,72107,+,69921,70270
A628_RS07490,hemB,NZ_KI635636.1,72214,73188,-,73138,73487
A628_RS07495,A628_RS07495,NZ_KI635636.1,73701,76586,+,73401,73750
A628_RS07500,iprA,NZ_KI635636.1,76672,77295,+,76372,76721
A628_RS07505,ampH,NZ_KI635636.1,77340,78497,-,78447,78796
A628_RS07510,sbmA,NZ_KI635636.1,78844,80064,+,78544,78893
A628_RS07515,yaiW,NZ_KI635636.1,80079,81173,+,79779,80128
A628_RS07520,A628_RS07520,NZ_KI635636.1,81211,81519,-,81469,81818
A628_RS07525,A628_RS07525,NZ_KI635636.1,81787,82002,+,81487,81836
A628_RS07530,ddlA,NZ_KI635636.1,82028,83122,-,83072,83421
A628_RS07535,A628_RS07535,NZ_KI635636.1,83200,83913,+,82900,83249
A628_RS07540,A628_RS07540,NZ_KI635636.1,84082,85293,+,83782,84131
A628_RS07545,iraP,NZ_KI635636.1,85590,85850,+,85290,85639
A628_RS07550,psiF,NZ_KI635636.1,86203,86523,+,85903,86252
A628_RS07555,adrA,NZ_KI635636.1,86615,87727,+,86315,86664
A628_RS07560,proC,NZ_KI635636.1,87742,88551,-,88501,88850
A628_RS07565,A628_RS07565,NZ_KI635636.1,88691,89146,+,88391,88740
A628_RS07570,aroL,NZ_KI635636.1,89331,89876,+,89031,89380
A628_RS07575,yaiA,NZ_KI635636.1,89903,90094,+,89603,89952
A628_RS07580,A628_RS07580,NZ_KI635636.1,90345,91022,+,90045,90394
A628_RS07585,ppnP,NZ_KI635636.1,91093,91377,+,90793,91142
A628_RS07590,rdgC,NZ_KI635636.1,91415,92326,-,92276,92625
A628_RS07595,mak,NZ_KI635636.1,92452,93360,+,92152,92501
A628_RS07600,araJ,NZ_KI635636.1,93380,94552,-,94502,94851
A628_RS07605,sbcC,NZ_KI635636.1,94725,97865,-,97815,98164
A628_RS07610,sbcD,NZ_KI635636.1,97862,99064,-,99014,99363
A628_RS07620,phoB,NZ_KI635636.1,99279,99968,+,98979,99328
A628_RS07625,phoR,NZ_KI635636.1,100038,101333,+,99738,100087
A628_RS07630,brnQ,NZ_KI635636.1,101742,103061,+,101442,101791
A628_RS07635,proY,NZ_KI635636.1,103136,104506,+,102836,103185
A628_RS07640,malZ,NZ_KI635636.1,104668,106485,+,104368,104717
A628_RS07645,A628_RS07645,NZ_KI635636.1,106557,107159,-,107109,107458
A628_RS07650,acpH,NZ_KI635636.1,107369,107950,-,107900,108249
A628_RS07655,queA,NZ_KI635636.1,108044,109108,+,107744,108093
A628_RS07660,tgt,NZ_KI635636.1,109305,110432,+,109005,109354
A628_RS07665,yajC,NZ_KI635636.1,110455,110787,+,110155,110504
A628_RS07670,secD,NZ_KI635636.1,110815,112662,+,110515,110864
A628_RS07675,secF,NZ_KI635636.1,112673,113644,+,112373,112722
A628_RS07680,A628_RS07680,NZ_KI635636.1,113789,114154,+,113489,113838
A628_RS07685,A628_RS07685,NZ_KI635636.1,114180,114872,+,113880,114229
A628_RS07690,yajD,NZ_KI635636.1,115042,115389,+,114742,115091
A628_RS07695,A628_RS07695,NZ_KI635637.1,1,208,-,158,507
A628_RS07700,citS,NZ_KI635637.1,367,1707,-,1657,2006
A628_RS07705,citC,NZ_KI635637.1,1952,2995,+,1652,2001
A628_RS07710,citD,NZ_KI635637.1,3025,3318,+,2725,3074
A628_RS07715,citE,NZ_KI635637.1,3315,4184,+,3015,3364
A628_RS07720,citF,NZ_KI635637.1,4195,5715,+,3895,4244
A628_RS07725,citX,NZ_KI635637.1,5715,6266,+,5415,5764
A628_RS07730,citG,NZ_KI635637.1,6244,7152,+,5944,6293
A628_RS07735,dapB,NZ_KI635637.1,7332,8153,+,7032,7381
A628_RS07740,carA,NZ_KI635637.1,9016,10164,+,8716,9065
A628_RS07745,carB,NZ_KI635637.1,10183,13410,+,9883,10232
A628_RS07750,caiF,NZ_KI635637.1,13684,14079,+,13384,13733
A628_RS07755,caiE,NZ_KI635637.1,14157,14753,-,14703,15052
A628_RS07760,caiD,NZ_KI635637.1,14863,15648,-,15598,15947
A628_RS07765,caiC,NZ_KI635637.1,15702,17255,-,17205,17554
A628_RS07770,caiB,NZ_KI635637.1,17318,18535,-,18485,18834
A628_RS07775,caiA,NZ_KI635637.1,18647,19789,-,19739,20088
A628_RS07780,caiT,NZ_KI635637.1,19824,21341,-,21291,21640
A628_RS07790,A628_RS07790,NZ_KI635637.1,21822,22592,+,21522,21871
A628_RS07795,A628_RS07795,NZ_KI635637.1,22608,23549,+,22308,22657
A628_RS07800,A628_RS07800,NZ_KI635637.1,23599,24885,+,23299,23648
A628_RS07805,fixX,NZ_KI635637.1,24882,25169,+,24582,24931
A628_RS07810,A628_RS07810,NZ_KI635637.1,25316,26656,+,25016,25365
A628_RS07815,A628_RS07815,NZ_KI635637.1,26745,26975,+,26445,26794
A628_RS07820,A628_RS07820,NZ_KI635637.1,27269,27685,+,26969,27318
A628_RS07825,srfN,NZ_KI635637.1,27909,28199,-,28149,28353
A628_RS07830,A628_RS07830,NZ_KI635638.1,2,77,-,27,376
A628_RS07835,A628_RS07835,NZ_KI635638.1,299,661,+,1,348
A628_RS07840,A628_RS07840,NZ_KI635638.1,663,1055,+,363,712
A628_RS07845,gltX,NZ_KI635638.1,1109,2524,-,2474,2823
A628_RS07850,A628_RS07850,NZ_KI635638.1,2783,2858,+,2483,2832
A628_RS07855,A628_RS07855,NZ_KI635639.1,1,3347,-,3297,3646
A628_RS07860,nuoN,NZ_KI635639.1,3956,5413,-,5363,5712
A628_RS07865,nuoM,NZ_KI635639.1,5420,6949,-,6899,7248
A628_RS07870,nuoL,NZ_KI635639.1,7026,8867,-,8817,9166
A628_RS07875,nuoK,NZ_KI635639.1,8864,9166,-,9116,9465
A628_RS07880,nuoJ,NZ_KI635639.1,9163,9717,-,9667,10016
A628_RS07885,nuoI,NZ_KI635639.1,9728,10270,-,10220,10569
A628_RS07890,nuoH,NZ_KI635639.1,10285,11262,-,11212,11561
A628_RS07895,nuoG,NZ_KI635639.1,11259,13985,-,13935,14284
A628_RS07900,nuoF,NZ_KI635639.1,14016,15353,-,15303,15652
A628_RS07905,nuoE,NZ_KI635639.1,15350,15850,-,15800,16149
A628_RS07910,nuoC,NZ_KI635639.1,15853,17655,-,17605,17954
A628_RS07915,nuoB,NZ_KI635639.1,17742,18404,-,18354,18703
