locus_tag,gene_name,chrom,start,end,strand,promoter_start,promoter_end
LW89_RS03785,LW89_RS03785,NZ_CP009559.1,840420,840857,+,840120,840469
LW89_RS03790,LW89_RS03790,NZ_CP009559.1,840874,841869,-,841819,842168
LW89_RS03795,LW89_RS03795,NZ_CP009559.1,842239,842688,+,841939,842288
LW89_RS03800,LW89_RS03800,NZ_CP009559.1,842788,843075,-,843025,843374
LW89_RS03805,LW89_RS03805,NZ_CP009559.1,843114,843959,-,843909,844258
LW89_RS03810,bcfG,NZ_CP009559.1,844024,844755,-,844705,845054
LW89_RS03820,LW89_RS03820,NZ_CP009559.1,845255,845800,-,845750,846099
LW89_RS03825,LW89_RS03825,NZ_CP009559.1,845801,846808,-,846758,847107
LW89_RS03830,bcfC,NZ_CP009559.1,846809,849430,-,849380,849729
LW89_RS03835,bcfB,NZ_CP009559.1,849435,850121,-,850071,850420
LW89_RS03840,LW89_RS03840,NZ_CP009559.1,850222,850764,-,850714,851063
LW89_RS03845,LW89_RS03845,NZ_CP009559.1,851194,851898,-,851848,852197
LW89_RS03850,LW89_RS03850,NZ_CP009559.1,852179,855175,-,855125,855474
LW89_RS03860,LW89_RS03860,NZ_CP009559.1,857747,858190,+,857447,857796
LW89_RS03865,LW89_RS03865,NZ_CP009559.1,858207,858740,+,857907,858256
LW89_RS03870,LW89_RS03870,NZ_CP009559.1,858801,859145,-,859095,859444
LW89_RS03875,LW89_RS03875,NZ_CP009559.1,859272,860219,-,860169,860518
LW89_RS03880,dnaJ,NZ_CP009559.1,860503,861630,-,861580,861929
LW89_RS03885,dnaK,NZ_CP009559.1,861716,863632,-,863582,863931
LW89_RS03890,LW89_RS03890,NZ_CP009559.1,863982,864386,+,863682,864031
LW89_RS03895,msyB,NZ_CP009559.1,864422,865135,+,864122,864471
LW89_RS03900,satP,NZ_CP009559.1,865285,865851,+,864985,865334
LW89_RS03905,mog,NZ_CP009559.1,865908,866498,-,866448,866797
LW89_RS03910,tal,NZ_CP009559.1,866609,867562,-,867512,867861
LW89_RS03915,LW89_RS03915,NZ_CP009559.1,867831,869261,+,867531,867880
LW89_RS03920,yaaA,NZ_CP009559.1,869340,870113,+,869040,869389
LW89_RS03925,thrC,NZ_CP009559.1,870207,871493,-,871443,871792
LW89_RS03930,thrB,NZ_CP009559.1,871497,872426,-,872376,872725
LW89_RS03935,thrA,NZ_CP009559.1,872428,874890,-,874840,875189
LW89_RS03940,thrL,NZ_CP009559.1,874972,875037,-,874987,875336
LW89_RS03945,LW89_RS03945,NZ_CP009559.1,875251,875937,-,875887,876236
LW89_RS03950,yjjY,NZ_CP009559.1,876337,876477,-,876427,876776
LW89_RS03955,arcA,NZ_CP009559.1,876573,877289,+,876273,876622
LW89_RS03960,LW89_RS03960,NZ_CP009559.1,877556,877870,+,877256,877605
LW89_RS03965,LW89_RS03965,NZ_CP009559.1,878255,878926,+,877955,878304
LW89_RS03970,LW89_RS03970,NZ_CP009559.1,879260,879805,+,878960,879309
LW89_RS03975,sthA,NZ_CP009559.1,879876,880559,+,879576,879925
LW89_RS03980,LW89_RS03980,NZ_CP009559.1,880605,883142,+,880305,880654
LW89_RS03985,LW89_RS03985,NZ_CP009559.1,883160,883717,+,882860,883209
LW89_RS03990,sthE,NZ_CP009559.1,883758,884843,+,883458,883807
LW89_RS03995,creD,NZ_CP009559.1,884901,886250,-,886200,886549
LW89_RS04000,creC,NZ_CP009559.1,886308,887732,-,887682,888031
LW89_RS04005,creB,NZ_CP009559.1,887732,888421,-,888371,888720
LW89_RS04010,creA,NZ_CP009559.1,888434,888907,-,888857,889206
LW89_RS04015,robA,NZ_CP009559.1,889119,889988,+,888819,889168
LW89_RS04020,gpmB,NZ_CP009559.1,889985,890632,-,890582,890931
LW89_RS04025,yjjX,NZ_CP009559.1,890681,891196,+,890381,890730
LW89_RS04030,trpR,NZ_CP009559.1,891298,891624,-,891574,891923
LW89_RS04035,sltY,NZ_CP009559.1,891682,893619,-,893569,893918
LW89_RS04040,ettA,NZ_CP009559.1,893828,895495,+,893528,893877
LW89_RS04045,nadR,NZ_CP009559.1,895613,896845,-,896795,897144
LW89_RS04050,radA,NZ_CP009559.1,896996,898378,-,898328,898677
LW89_RS04055,serB,NZ_CP009559.1,898462,899430,-,899380,899729
LW89_RS04060,LW89_RS04060,NZ_CP009559.1,899547,900191,+,899247,899596
LW89_RS04065,lplA,NZ_CP009559.1,900225,901241,+,899925,900274
LW89_RS04070,LW89_RS04070,NZ_CP009559.1,901326,901817,-,901767,902116
LW89_RS04075,deoD,NZ_CP009559.1,902024,902743,-,902693,903042
LW89_RS04080,deoB,NZ_CP009559.1,902953,904176,-,904126,904475
LW89_RS04085,deoA,NZ_CP009559.1,904228,905550,-,905500,905849
LW89_RS04090,deoC,NZ_CP009559.1,905677,906456,-,906406,906755
LW89_RS04095,LW89_RS04095,NZ_CP009559.1,906716,908266,+,906416,906765
LW89_RS04100,LW89_RS04100,NZ_CP009559.1,908238,909101,+,907938,908287
LW89_RS04105,LW89_RS04105,NZ_CP009559.1,909134,909907,-,909857,910206
LW89_RS04110,LW89_RS04110,NZ_CP009559.1,909904,910977,-,910927,911276
LW89_RS04115,LW89_RS04115,NZ_CP009559.1,911101,911262,-,911212,911561
LW89_RS04120,osmY,NZ_CP009559.1,911391,912008,-,911958,912307
LW89_RS04125,prfC,NZ_CP009559.1,912410,913999,-,913949,914298
LW89_RS04130,yjjG,NZ_CP009559.1,914091,914768,-,914718,915067
LW89_RS04135,rimI,NZ_CP009559.1,914790,915236,-,915186,915535
LW89_RS04140,LW89_RS04140,NZ_CP009559.1,915181,915618,-,915568,915917
LW89_RS04145,rsmC,NZ_CP009559.1,915721,916749,+,915421,915770
LW89_RS04150,LW89_RS04150,NZ_CP009559.1,916940,917026,+,916640,916989
LW89_RS04155,LW89_RS04155,NZ_CP009559.1,917054,917140,+,916754,917103
LW89_RS04160,LW89_RS04160,NZ_CP009559.1,917172,917258,+,916872,917221
LW89_RS04165,LW89_RS04165,NZ_CP009559.1,917290,917376,+,916990,917339
LW89_RS04170,LW89_RS04170,NZ_CP009559.1,917408,917644,-,917594,917943
LW89_RS04175,LW89_RS04175,NZ_CP009559.1,917895,918959,+,917595,917944
LW89_RS04180,fhuF,NZ_CP009559.1,919080,919868,+,918780,919129
LW89_RS04185,LW89_RS04185,NZ_CP009559.1,920019,920477,+,919719,920068
LW89_RS04190,bglJ,NZ_CP009559.1,920528,921202,-,921152,921501
LW89_RS04195,LW89_RS04195,NZ_CP009559.1,921163,921888,-,921838,922187
LW89_RS04200,LW89_RS04200,NZ_CP009559.1,922601,923377,+,922301,922650
LW89_RS04205,LW89_RS04205,NZ_CP009559.1,923368,923841,+,923068,923417
LW89_RS04210,dnaT,NZ_CP009559.1,923934,924473,+,923634,923983
LW89_RS04215,dnaC,NZ_CP009559.1,924476,925213,+,924176,924525
LW89_RS04220,LW89_RS04220,NZ_CP009559.1,925271,925732,+,924971,925320
LW89_RS04225,opgB,NZ_CP009559.1,926015,928306,+,925715,926064
LW89_RS04230,tsr,NZ_CP009559.1,928471,930132,-,930082,930431
LW89_RS04235,btsT,NZ_CP009559.1,930499,932649,+,930199,930548
LW89_RS04240,LW89_RS04240,NZ_CP009559.1,932744,932947,+,932444,932793
LW89_RS04245,yjiA,NZ_CP009559.1,932958,933914,+,932658,933007
LW89_RS04250,LW89_RS04250,NZ_CP009559.1,933989,934291,-,934241,934590
LW89_RS04255,LW89_RS04255,NZ_CP009559.1,934278,934565,-,934515,934864
LW89_RS04260,LW89_RS04260,NZ_CP009559.1,934818,935732,-,935682,936031
LW89_RS04265,hsdR,NZ_CP009559.1,935930,939439,+,935630,935979
LW89_RS04270,hsdM,NZ_CP009559.1,939597,941183,+,939297,939646
LW89_RS04275,hsdS,NZ_CP009559.1,941180,942568,+,940880,941229
LW89_RS04280,symE,NZ_CP009559.1,942796,943128,+,942496,942845
LW89_RS04285,LW89_RS04285,NZ_CP009559.1,943202,943903,+,942902,943251
LW89_RS04290,yjiS,NZ_CP009559.1,943978,944142,-,944092,944441
LW89_RS04295,LW89_RS04295,NZ_CP009559.1,944109,944252,+,943809,944158
LW89_RS04300,LW89_RS04300,NZ_CP009559.1,944347,945717,-,945667,946016
LW89_RS04305,LW89_RS04305,NZ_CP009559.1,945898,946863,-,946813,947162
LW89_RS04315,LW89_RS04315,NZ_CP009559.1,948670,949941,+,948370,948719
LW89_RS04320,LW89_RS04320,NZ_CP009559.1,950161,951345,+,949861,950210
LW89_RS04330,LW89_RS04330,NZ_CP009559.1,952216,952887,+,951916,952265
LW89_RS04335,LW89_RS04335,NZ_CP009559.1,952884,953345,+,952584,952933
LW89_RS04340,iadA,NZ_CP009559.1,953358,954530,+,953058,953407
LW89_RS04345,hypT,NZ_CP009559.1,954649,955557,+,954349,954698
LW89_RS04350,LW89_RS04350,NZ_CP009559.1,955563,956297,-,956247,956596
LW89_RS04355,LW89_RS04355,NZ_CP009559.1,956536,957066,-,957016,957365
LW89_RS04365,trpS,NZ_CP009559.1,957784,958797,+,957484,957833
LW89_RS04370,uxuR,NZ_CP009559.1,958798,959571,-,959521,959870
LW89_RS04375,LW89_RS04375,NZ_CP009559.1,959921,960586,+,959621,959970
LW89_RS04380,LW89_RS04380,NZ_CP009559.1,960603,961064,-,961014,961363
LW89_RS04385,LW89_RS04385,NZ_CP009559.1,961269,962180,-,962130,962479
LW89_RS04390,LW89_RS04390,NZ_CP009559.1,962556,963164,-,963114,963463
LW89_RS04400,LW89_RS04400,NZ_CP009559.1,963653,963910,+,963353,963702
LW89_RS04405,LW89_RS04405,NZ_CP009559.1,963915,965546,+,963615,963964
LW89_RS04410,LW89_RS04410,NZ_CP009559.1,965957,966673,+,965657,966006
LW89_RS04420,LW89_RS04420,NZ_CP009559.1,967153,968028,-,967978,968327
LW89_RS04425,LW89_RS04425,NZ_CP009559.1,968106,968300,-,968250,968599
LW89_RS04430,LW89_RS04430,NZ_CP009559.1,968609,971908,+,968309,968658
LW89_RS04435,LW89_RS04435,NZ_CP009559.1,971921,978241,+,971621,971970
LW89_RS04450,LW89_RS04450,NZ_CP009559.1,979715,980554,-,980504,980853
LW89_RS24645,LW89_RS24645,NZ_CP009559.1,980605,980751,-,980701,981050
LW89_RS04460,LW89_RS04460,NZ_CP009559.1,981638,981988,-,981938,982287
LW89_RS04470,LW89_RS04470,NZ_CP009559.1,982931,983575,+,982631,982980
LW89_RS25230,afaD,NZ_CP009559.1,983609,983884,-,983834,984183
LW89_RS04485,sefC,NZ_CP009559.1,984163,986607,-,986557,986906
LW89_RS04490,sefB,NZ_CP009559.1,986612,987364,-,987314,987663
LW89_RS04495,sefA,NZ_CP009559.1,987486,987983,-,987933,988282
LW89_RS04500,sefC,NZ_CP009559.1,988152,990596,-,990546,990895
LW89_RS04505,sefB,NZ_CP009559.1,990601,991353,-,991303,991652
LW89_RS04510,sefA,NZ_CP009559.1,991475,991972,-,991922,992271
LW89_RS04530,LW89_RS04530,NZ_CP009559.1,994202,996535,-,996485,996834
LW89_RS04535,LW89_RS04535,NZ_CP009559.1,996550,996870,-,996820,997169
LW89_RS04540,LW89_RS04540,NZ_CP009559.1,996867,997094,-,997044,997393
LW89_RS04545,LW89_RS04545,NZ_CP009559.1,997091,997642,-,997592,997941
LW89_RS04550,LW89_RS04550,NZ_CP009559.1,997639,997905,-,997855,998204
LW89_RS04555,LW89_RS04555,NZ_CP009559.1,998443,999180,+,998143,998492
LW89_RS04560,LW89_RS04560,NZ_CP009559.1,999177,999422,+,998877,999226
LW89_RS04565,LW89_RS04565,NZ_CP009559.1,999439,1000005,+,999139,999488
LW89_RS04570,LW89_RS04570,NZ_CP009559.1,1000225,1000788,-,1000738,1001087
LW89_RS23025,LW89_RS23025,NZ_CP009559.1,1000785,1001021,-,1000971,1001320
LW89_RS04575,LW89_RS04575,NZ_CP009559.1,1001077,1002072,+,1000777,1001126
LW89_RS04580,LW89_RS04580,NZ_CP009559.1,1002126,1003385,-,1003335,1003684
LW89_RS04585,LW89_RS04585,NZ_CP009559.1,1003549,1003633,-,1003583,1003932
LW89_RS04590,ahr,NZ_CP009559.1,1003856,1004875,+,1003556,1003905
LW89_RS04595,idnK,NZ_CP009559.1,1004903,1005433,-,1005383,1005732
LW89_RS04600,idnD,NZ_CP009559.1,1005650,1006681,+,1005350,1005699
LW89_RS04605,idnO,NZ_CP009559.1,1006706,1007470,+,1006406,1006755
LW89_RS04610,idnT,NZ_CP009559.1,1007532,1008851,+,1007232,1007581
LW89_RS04615,idnR,NZ_CP009559.1,1008915,1009913,+,1008615,1008964
LW89_RS04620,lptG,NZ_CP009559.1,1010066,1011148,-,1011098,1011447
LW89_RS04625,lptF,NZ_CP009559.1,1011148,1012248,-,1012198,1012547
LW89_RS25110,LW89_RS25110,NZ_CP009559.1,1012312,1012362,-,1012312,1012661
LW89_RS04635,pepA,NZ_CP009559.1,1012643,1014154,+,1012343,1012692
LW89_RS04640,holC,NZ_CP009559.1,1014291,1014734,+,1013991,1014340
LW89_RS04645,LW89_RS04645,NZ_CP009559.1,1014734,1017589,+,1014434,1014783
LW89_RS04650,LW89_RS04650,NZ_CP009559.1,1017731,1018918,-,1018868,1019217
LW89_RS04655,LW89_RS04655,NZ_CP009559.1,1019113,1019616,+,1018813,1019162
LW89_RS04660,LW89_RS04660,NZ_CP009559.1,1019723,1020211,+,1019423,1019772
LW89_RS04670,miaE,NZ_CP009559.1,1020446,1021258,-,1021208,1021557
LW89_RS04675,rraB,NZ_CP009559.1,1021270,1021686,-,1021636,1021985
LW89_RS25545,argL,NZ_CP009559.1,1021787,1021882,+,1021487,1021836
LW89_RS04680,argF,NZ_CP009559.1,1021852,1022856,+,1021552,1021901
LW89_RS04685,LW89_RS04685,NZ_CP009559.1,1022931,1023383,-,1023333,1023682
LW89_RS04690,arcA,NZ_CP009559.1,1024058,1025278,+,1023758,1024107
LW89_RS04695,arcC,NZ_CP009559.1,1025289,1026221,+,1024989,1025338
LW89_RS04700,argF,NZ_CP009559.1,1026333,1027337,+,1026033,1026382
LW89_RS04705,LW89_RS04705,NZ_CP009559.1,1027393,1028793,+,1027093,1027442
LW89_RS04710,LW89_RS04710,NZ_CP009559.1,1028980,1029468,+,1028680,1029029
LW89_RS04715,pyrL,NZ_CP009559.1,1029559,1029660,+,1029259,1029608
LW89_RS04720,pyrB,NZ_CP009559.1,1029696,1030631,+,1029396,1029745
LW89_RS04725,pyrI,NZ_CP009559.1,1030644,1031105,+,1030344,1030693
LW89_RS04730,ridA,NZ_CP009559.1,1031182,1031568,+,1030882,1031231
LW89_RS04735,LW89_RS04735,NZ_CP009559.1,1031643,1032089,+,1031343,1031692
LW89_RS25550,mgtL,NZ_CP009559.1,1035054,1035152,-,1035102,1035451
LW89_RS04745,treR,NZ_CP009559.1,1035297,1036244,+,1034997,1035346
LW89_RS04750,treB,NZ_CP009559.1,1036382,1037800,+,1036082,1036431
LW89_RS04755,treC,NZ_CP009559.1,1037850,1039502,+,1037550,1037899
LW89_RS04765,nrdD,NZ_CP009559.1,1039911,1042049,+,1039611,1039960
LW89_RS04770,nrdG,NZ_CP009559.1,1042266,1042730,+,1041966,1042315
LW89_RS04775,LW89_RS04775,NZ_CP009559.1,1042734,1043018,-,1042968,1043317
LW89_RS04780,LW89_RS04780,NZ_CP009559.1,1043008,1043250,-,1043200,1043549
LW89_RS04785,LW89_RS04785,NZ_CP009559.1,1043328,1045241,-,1045191,1045540
LW89_RS04790,dagF,NZ_CP009559.1,1045258,1045998,-,1045948,1046297
LW89_RS04795,LW89_RS04795,NZ_CP009559.1,1045995,1047113,-,1047063,1047412
LW89_RS04800,LW89_RS04800,NZ_CP009559.1,1047097,1048230,-,1048180,1048529
LW89_RS04805,LW89_RS04805,NZ_CP009559.1,1048289,1048933,-,1048883,1049232
LW89_RS04810,LW89_RS04810,NZ_CP009559.1,1048945,1049721,-,1049671,1050020
LW89_RS04815,LW89_RS04815,NZ_CP009559.1,1049744,1050046,-,1049996,1050345
LW89_RS04820,LW89_RS04820,NZ_CP009559.1,1050046,1050408,-,1050358,1050707
LW89_RS04825,LW89_RS04825,NZ_CP009559.1,1050419,1050757,-,1050707,1051056
LW89_RS04830,cybC,NZ_CP009559.1,1051035,1051421,-,1051371,1051720
LW89_RS04835,pmbA,NZ_CP009559.1,1051519,1052871,-,1052821,1053170
LW89_RS04840,yjgA,NZ_CP009559.1,1052967,1053518,+,1052667,1053016
LW89_RS04845,mpl,NZ_CP009559.1,1053625,1055016,-,1054966,1055315
LW89_RS04850,fbp,NZ_CP009559.1,1055191,1056189,+,1054891,1055240
LW89_RS04855,ppa,NZ_CP009559.1,1056416,1056946,+,1056116,1056465
LW89_RS04860,LW89_RS04860,NZ_CP009559.1,1057356,1058519,+,1057056,1057405
LW89_RS04865,LW89_RS04865,NZ_CP009559.1,1058516,1059724,+,1058216,1058565
LW89_RS04870,LW89_RS04870,NZ_CP009559.1,1059778,1060122,-,1060072,1060421
LW89_RS04875,tamB,NZ_CP009559.1,1060125,1063904,-,1063854,1064203
LW89_RS04880,tamA,NZ_CP009559.1,1063901,1065634,-,1065584,1065933
LW89_RS04885,msrA,NZ_CP009559.1,1065847,1066485,+,1065547,1065896
LW89_RS04890,LW89_RS04890,NZ_CP009559.1,1066675,1068018,+,1066375,1066724
LW89_RS04895,LW89_RS04895,NZ_CP009559.1,1067987,1068259,+,1067687,1068036
LW89_RS04900,tnpA,NZ_CP009559.1,1068216,1068674,+,1067916,1068265
LW89_RS04905,LW89_RS04905,NZ_CP009559.1,1068817,1069023,-,1068973,1069322
LW89_RS04910,LW89_RS04910,NZ_CP009559.1,1069350,1069907,+,1069050,1069399
LW89_RS04915,cysQ,NZ_CP009559.1,1069897,1070637,-,1070587,1070936
LW89_RS04920,LW89_RS04920,NZ_CP009559.1,1070904,1072847,+,1070604,1070953
LW89_RS04925,LW89_RS04925,NZ_CP009559.1,1072905,1073291,-,1073241,1073590
LW89_RS04930,LW89_RS04930,NZ_CP009559.1,1073379,1074227,+,1073079,1073428
LW89_RS04935,LW89_RS04935,NZ_CP009559.1,1074308,1075273,+,1074008,1074357
LW89_RS04940,ytfE,NZ_CP009559.1,1075376,1076038,+,1075076,1075425
LW89_RS04950,LW89_RS04950,NZ_CP009559.1,1077508,1078647,-,1078597,1078946
LW89_RS04955,cycA,NZ_CP009559.1,1078985,1080388,-,1080338,1080687
LW89_RS04960,fklB,NZ_CP009559.1,1080684,1081304,-,1081254,1081603
LW89_RS04965,LW89_RS04965,NZ_CP009559.1,1081524,1082159,+,1081224,1081573
LW89_RS04970,LW89_RS04970,NZ_CP009559.1,1082209,1083135,-,1083085,1083434
LW89_RS04975,rplI,NZ_CP009559.1,1083283,1083732,-,1083682,1084031
LW89_RS04980,rpsR,NZ_CP009559.1,1083774,1084001,-,1083951,1084300
LW89_RS04985,priB,NZ_CP009559.1,1084006,1084320,-,1084270,1084619
LW89_RS04990,rpsF,NZ_CP009559.1,1084327,1084722,-,1084672,1085021
LW89_RS04995,LW89_RS04995,NZ_CP009559.1,1084793,1084999,-,1084949,1085298
LW89_RS05000,yjfY,NZ_CP009559.1,1085193,1085468,+,1084893,1085242
LW89_RS05005,LW89_RS05005,NZ_CP009559.1,1085597,1086283,-,1086233,1086582
LW89_RS05010,ulaE,NZ_CP009559.1,1086283,1087137,-,1087087,1087436
LW89_RS05015,ulaD,NZ_CP009559.1,1087147,1087797,-,1087747,1088096
LW89_RS05020,ulaC,NZ_CP009559.1,1087811,1088275,-,1088225,1088574
LW89_RS05025,ulaB,NZ_CP009559.1,1088285,1088590,-,1088540,1088889
LW89_RS05030,ulaA,NZ_CP009559.1,1088606,1090003,-,1089953,1090302
LW89_RS05035,ulaG,NZ_CP009559.1,1090366,1091430,+,1090066,1090415
LW89_RS05040,ulaR,NZ_CP009559.1,1091535,1092290,+,1091235,1091584
LW89_RS05045,yjfP,NZ_CP009559.1,1092287,1093036,-,1092986,1093335
LW89_RS05050,bsmA,NZ_CP009559.1,1093220,1093549,+,1092920,1093269
LW89_RS05055,yjfN,NZ_CP009559.1,1093680,1093955,+,1093380,1093729
LW89_RS05060,LW89_RS05060,NZ_CP009559.1,1094019,1095641,-,1095591,1095940
LW89_RS05065,LW89_RS05065,NZ_CP009559.1,1095726,1096889,-,1096839,1097188
LW89_RS05070,LW89_RS05070,NZ_CP009559.1,1096892,1097530,-,1097480,1097829
LW89_RS05075,LW89_RS05075,NZ_CP009559.1,1097540,1097938,-,1097888,1098237
LW89_RS05080,LW89_RS05080,NZ_CP009559.1,1097956,1098639,-,1098589,1098938
LW89_RS05085,LW89_RS05085,NZ_CP009559.1,1098863,1099561,-,1099511,1099860
LW89_RS05090,LW89_RS05090,NZ_CP009559.1,1099576,1099980,-,1099930,1100279
LW89_RS05095,rlmB,NZ_CP009559.1,1100112,1100843,-,1100793,1101142
LW89_RS05100,rnr,NZ_CP009559.1,1100934,1103372,-,1103322,1103671
LW89_RS05105,nsrR,NZ_CP009559.1,1103410,1103835,-,1103785,1104134
LW89_RS05110,purA,NZ_CP009559.1,1104042,1105340,-,1105290,1105639
LW89_RS05115,LW89_RS05115,NZ_CP009559.1,1105443,1105640,-,1105590,1105939
LW89_RS05120,hflC,NZ_CP009559.1,1105719,1106723,-,1106673,1107022
LW89_RS05125,hflK,NZ_CP009559.1,1106726,1107985,-,1107935,1108284
LW89_RS05130,hflX,NZ_CP009559.1,1108200,1109480,-,1109430,1109779
LW89_RS05135,hfq,NZ_CP009559.1,1109552,1109860,-,1109810,1110159
LW89_RS05140,miaA,NZ_CP009559.1,1109943,1110893,-,1110843,1111192
LW89_RS05145,mutL,NZ_CP009559.1,1110886,1112742,-,1112692,1113041
LW89_RS05150,amiB,NZ_CP009559.1,1112752,1114074,-,1114024,1114373
LW89_RS05155,tsaE,NZ_CP009559.1,1114091,1114552,-,1114502,1114851
LW89_RS05160,nnr,NZ_CP009559.1,1114524,1116071,-,1116021,1116370
LW89_RS05165,queG,NZ_CP009559.1,1116070,1117209,+,1115770,1116119
LW89_RS05170,LW89_RS05170,NZ_CP009559.1,1117479,1117554,-,1117504,1117853
LW89_RS05175,LW89_RS05175,NZ_CP009559.1,1117711,1117786,-,1117736,1118085
LW89_RS05180,LW89_RS05180,NZ_CP009559.1,1118062,1118802,+,1117762,1118111
LW89_RS05185,orn,NZ_CP009559.1,1118864,1119409,-,1119359,1119708
LW89_RS05190,rsgA,NZ_CP009559.1,1119516,1120568,+,1119216,1119565
LW89_RS05195,asd,NZ_CP009559.1,1120660,1121628,+,1120360,1120709
LW89_RS05205,LW89_RS05205,NZ_CP009559.1,1125110,1125430,-,1125380,1125729
LW89_RS05210,yjeM,NZ_CP009559.1,1125495,1126997,-,1126947,1127296
LW89_RS05215,epmA,NZ_CP009559.1,1127223,1128200,-,1128150,1128499
LW89_RS05220,frdA,NZ_CP009559.1,1128523,1130313,+,1128223,1128572
LW89_RS05225,frdB,NZ_CP009559.1,1130306,1131040,+,1130006,1130355
LW89_RS05230,frdC,NZ_CP009559.1,1131051,1131446,+,1130751,1131100
LW89_RS05235,frdD,NZ_CP009559.1,1131457,1131816,+,1131157,1131506
LW89_RS05240,LW89_RS05240,NZ_CP009559.1,1131928,1132461,+,1131628,1131977
LW89_RS05245,sugE,NZ_CP009559.1,1132478,1132795,-,1132745,1133094
LW89_RS05250,LW89_RS05250,NZ_CP009559.1,1133051,1133638,+,1132751,1133100
LW89_RS05255,ecnB,NZ_CP009559.1,1133669,1133815,-,1133765,1134114
LW89_RS05260,LW89_RS05260,NZ_CP009559.1,1133923,1134057,-,1134007,1134356
LW89_RS05265,efp,NZ_CP009559.1,1134119,1134685,-,1134635,1134984
LW89_RS05270,epmB,NZ_CP009559.1,1134726,1135754,+,1134426,1134775
LW89_RS05275,LW89_RS05275,NZ_CP009559.1,1136036,1136893,+,1135736,1136085
LW89_RS05280,LW89_RS05280,NZ_CP009559.1,1136941,1137294,-,1137244,1137593
LW89_RS05285,groL,NZ_CP009559.1,1137538,1139184,-,1139134,1139483
LW89_RS05290,LW89_RS05290,NZ_CP009559.1,1139228,1139521,-,1139471,1139820
LW89_RS05295,yjeH,NZ_CP009559.1,1139797,1141038,+,1139497,1139846
LW89_RS05300,LW89_RS05300,NZ_CP009559.1,1141097,1141573,-,1141523,1141872
LW89_RS05310,aspA,NZ_CP009559.1,1141914,1143350,+,1141614,1141963
LW89_RS05315,dcuA,NZ_CP009559.1,1143465,1144766,+,1143165,1143514
LW89_RS05320,cutA,NZ_CP009559.1,1144887,1145234,+,1144587,1144936
LW89_RS05325,LW89_RS05325,NZ_CP009559.1,1145210,1146913,+,1144910,1145259
LW89_RS05330,LW89_RS05330,NZ_CP009559.1,1146950,1147525,+,1146650,1146999
LW89_RS05335,LW89_RS05335,NZ_CP009559.1,1147641,1147716,+,1147341,1147690
LW89_RS05340,LW89_RS05340,NZ_CP009559.1,1148426,1149178,+,1148126,1148475
LW89_RS05345,LW89_RS05345,NZ_CP009559.1,1149419,1149910,-,1149860,1150209
LW89_RS05350,LW89_RS05350,NZ_CP009559.1,1149907,1150200,-,1150150,1150499
LW89_RS05360,LW89_RS05360,NZ_CP009559.1,1151005,1151880,+,1150705,1151054
LW89_RS05365,rtsB,NZ_CP009559.1,1151877,1152164,+,1151577,1151926
LW89_RS05380,LW89_RS05380,NZ_CP009559.1,1152411,1152755,+,1152111,1152460
LW89_RS05385,LW89_RS05385,NZ_CP009559.1,1153043,1153948,-,1153898,1154247
LW89_RS05390,LW89_RS05390,NZ_CP009559.1,1154252,1155652,+,1153952,1154301
LW89_RS05395,LW89_RS05395,NZ_CP009559.1,1155717,1156328,-,1156278,1156627
LW89_RS05400,LW89_RS05400,NZ_CP009559.1,1156403,1157176,-,1157126,1157475
LW89_RS05405,LW89_RS05405,NZ_CP009559.1,1157169,1157795,-,1157745,1158094
LW89_RS05420,dcuR,NZ_CP009559.1,1162205,1162924,+,1161905,1162254
LW89_RS05425,LW89_RS05425,NZ_CP009559.1,1163241,1163507,+,1162941,1163290
LW89_RS05430,dcuB,NZ_CP009559.1,1163654,1164994,+,1163354,1163703
LW89_RS05435,fumA,NZ_CP009559.1,1165090,1166736,+,1164790,1165139
LW89_RS05440,melB,NZ_CP009559.1,1166834,1168264,-,1168214,1168563
LW89_RS05445,LW89_RS05445,NZ_CP009559.1,1168348,1169703,-,1169653,1170002
LW89_RS05450,melR,NZ_CP009559.1,1169972,1170904,+,1169672,1170021
LW89_RS05455,adiA,NZ_CP009559.1,1171137,1173404,+,1170837,1171186
LW89_RS05460,LW89_RS05460,NZ_CP009559.1,1173702,1174463,+,1173402,1173751
LW89_RS05465,adiC,NZ_CP009559.1,1174603,1175940,+,1174303,1174652
LW89_RS05470,eptA,NZ_CP009559.1,1176074,1177717,+,1175774,1176123
LW89_RS05475,pmrA,NZ_CP009559.1,1177714,1178382,+,1177414,1177763
LW89_RS05480,pmrB,NZ_CP009559.1,1178392,1179462,+,1178092,1178441
LW89_RS24670,pmrR,NZ_CP009559.1,1179470,1179559,-,1179509,1179858
LW89_RS05490,proP,NZ_CP009559.1,1179629,1181131,-,1181081,1181430
LW89_RS05495,LW89_RS05495,NZ_CP009559.1,1181599,1181934,+,1181299,1181648
LW89_RS05500,yjdN,NZ_CP009559.1,1182054,1182497,+,1181754,1182103
LW89_RS05505,phnO,NZ_CP009559.1,1182648,1183082,+,1182348,1182697
LW89_RS05510,lpxO,NZ_CP009559.1,1183340,1184248,+,1183040,1183389
LW89_RS05520,LW89_RS05520,NZ_CP009559.1,1184614,1186761,+,1184314,1184663
LW89_RS05525,yjcO,NZ_CP009559.1,1186938,1187627,+,1186638,1186987
