locus_tag,gene_name,chrom,start,end,strand,promoter_start,promoter_end
ABUJ63_RS04700,ABUJ63_RS04700,NZ_JBEQJH010000002.1,379654,379730,-,379680,380029
ABUJ63_RS04705,ABUJ63_RS04705,NZ_JBEQJH010000002.1,379746,379820,-,379770,380119
ABUJ63_RS04710,ABUJ63_RS04710,NZ_JBEQJH010000002.1,379856,379930,-,379880,380229
ABUJ63_RS04715,ABUJ63_RS04715,NZ_JBEQJH010000002.1,379954,380038,-,379988,380337
ABUJ63_RS04720,ABUJ63_RS04720,NZ_JBEQJH010000002.1,380047,380123,-,380073,380422
ABUJ63_RS04725,asnB,NZ_JBEQJH010000002.1,380345,382009,-,381959,382308
ABUJ63_RS04730,nagD,NZ_JBEQJH010000002.1,382299,383051,-,383001,383350
ABUJ63_RS04735,nagC,NZ_JBEQJH010000002.1,383098,384318,-,384268,384617
ABUJ63_RS04740,nagA,NZ_JBEQJH010000002.1,384323,385477,-,385427,385776
ABUJ63_RS04745,nagB,NZ_JBEQJH010000002.1,385537,386337,-,386287,386636
ABUJ63_RS04750,nagE,NZ_JBEQJH010000002.1,386664,388616,+,386364,386713
ABUJ63_RS04755,glnS,NZ_JBEQJH010000002.1,388827,390494,+,388527,388876
ABUJ63_RS04760,chiP,NZ_JBEQJH010000002.1,390946,392352,+,390646,390995
ABUJ63_RS04765,chiQ,NZ_JBEQJH010000002.1,392402,392734,+,392102,392451
ABUJ63_RS04770,tcuC,NZ_JBEQJH010000002.1,392783,394087,-,394037,394386
ABUJ63_RS04775,tcuB,NZ_JBEQJH010000002.1,394138,395277,-,395227,395576
ABUJ63_RS04780,tcuA,NZ_JBEQJH010000002.1,395264,396667,-,396617,396966
ABUJ63_RS04785,tcuR,NZ_JBEQJH010000002.1,396765,397691,-,397641,397990
ABUJ63_RS04790,fur,NZ_JBEQJH010000002.1,397806,398258,-,398208,398557
ABUJ63_RS04800,fldA,NZ_JBEQJH010000002.1,398540,399070,-,399020,399369
ABUJ63_RS04805,ybfE,NZ_JBEQJH010000002.1,399221,399514,-,399464,399813
ABUJ63_RS04810,ybfF,NZ_JBEQJH010000002.1,399648,400418,-,400368,400717
ABUJ63_RS04815,seqA,NZ_JBEQJH010000002.1,400603,401145,+,400303,400652
ABUJ63_RS04820,pgm,NZ_JBEQJH010000002.1,401170,402810,+,400870,401219
ABUJ63_RS04825,ABUJ63_RS04825,NZ_JBEQJH010000002.1,402926,403411,-,403361,403710
ABUJ63_RS04830,potE,NZ_JBEQJH010000002.1,403476,404795,-,404745,405094
ABUJ63_RS04835,speF,NZ_JBEQJH010000002.1,404792,406990,-,406940,407289
ABUJ63_RS04840,speFL,NZ_JBEQJH010000002.1,407370,407474,-,407424,407773
ABUJ63_RS04845,kdpE,NZ_JBEQJH010000002.1,407752,408429,-,408379,408728
ABUJ63_RS04850,kdpD,NZ_JBEQJH010000002.1,408426,411110,-,411060,411409
ABUJ63_RS04855,kdpC,NZ_JBEQJH010000002.1,411107,411691,-,411641,411990
ABUJ63_RS04860,kdpB,NZ_JBEQJH010000002.1,411700,413748,-,413698,414047
ABUJ63_RS04865,kdpA,NZ_JBEQJH010000002.1,413769,415448,-,415398,415747
ABUJ63_RS04870,kdpF,NZ_JBEQJH010000002.1,415448,415537,-,415487,415836
ABUJ63_RS04875,ABUJ63_RS04875,NZ_JBEQJH010000002.1,415874,416080,+,415574,415923
ABUJ63_RS04880,phrB,NZ_JBEQJH010000002.1,416191,417612,+,415891,416240
ABUJ63_RS04885,ABUJ63_RS04885,NZ_JBEQJH010000002.1,417651,419132,-,419082,419431
ABUJ63_RS04890,ybgI,NZ_JBEQJH010000002.1,419461,420204,+,419161,419510
ABUJ63_RS04895,pxpB,NZ_JBEQJH010000002.1,420220,420876,+,419920,420269
ABUJ63_RS04900,pxpC,NZ_JBEQJH010000002.1,420870,421802,+,420570,420919
ABUJ63_RS04905,pxpA,NZ_JBEQJH010000002.1,421792,422526,+,421492,421841
ABUJ63_RS04910,nei,NZ_JBEQJH010000002.1,422648,423439,+,422348,422697
ABUJ63_RS04915,ABUJ63_RS04915,NZ_JBEQJH010000002.1,423494,424540,-,424490,424839
ABUJ63_RS04920,ABUJ63_RS04920,NZ_JBEQJH010000002.1,424677,425960,-,425910,426259
ABUJ63_RS23850,ABUJ63_RS23850,NZ_JBEQJH010000002.1,426186,426317,-,426267,426616
ABUJ63_RS04930,sdhC,NZ_JBEQJH010000002.1,426700,427104,+,426400,426749
ABUJ63_RS04935,sdhD,NZ_JBEQJH010000002.1,427098,427445,+,426798,427147
ABUJ63_RS04940,sdhA,NZ_JBEQJH010000002.1,427445,429211,+,427145,427494
ABUJ63_RS04945,sdhB,NZ_JBEQJH010000002.1,429228,429944,+,428928,429277
ABUJ63_RS04950,sucA,NZ_JBEQJH010000002.1,430467,433268,+,430167,430516
ABUJ63_RS04955,odhB,NZ_JBEQJH010000002.1,433283,434491,+,432983,433332
ABUJ63_RS04960,sucC,NZ_JBEQJH010000002.1,434633,435799,+,434333,434682
ABUJ63_RS04965,sucD,NZ_JBEQJH010000002.1,435799,436668,+,435499,435848
ABUJ63_RS04970,cydA,NZ_JBEQJH010000002.1,438251,439819,+,437951,438300
ABUJ63_RS04975,cydB,NZ_JBEQJH010000002.1,439835,440974,+,439535,439884
ABUJ63_RS04980,cydX,NZ_JBEQJH010000002.1,440989,441102,+,440689,441038
ABUJ63_RS04985,ybgE,NZ_JBEQJH010000002.1,441239,441520,+,440939,441288
ABUJ63_RS04990,ybgC,NZ_JBEQJH010000002.1,441749,442153,+,441449,441798
ABUJ63_RS04995,tolQ,NZ_JBEQJH010000002.1,442150,442842,+,441850,442199
ABUJ63_RS05000,tolR,NZ_JBEQJH010000002.1,442846,443274,+,442546,442895
ABUJ63_RS05005,tolA,NZ_JBEQJH010000002.1,443339,444517,+,443039,443388
ABUJ63_RS05010,tolB,NZ_JBEQJH010000002.1,444641,445933,+,444341,444690
ABUJ63_RS05015,pal,NZ_JBEQJH010000002.1,445968,446492,+,445668,446017
ABUJ63_RS05020,cpoB,NZ_JBEQJH010000002.1,446502,447290,+,446202,446551
ABUJ63_RS05025,ABUJ63_RS05025,NZ_JBEQJH010000002.1,447455,447530,+,447155,447504
ABUJ63_RS05030,ABUJ63_RS05030,NZ_JBEQJH010000002.1,447667,447742,+,447367,447716
ABUJ63_RS05035,ABUJ63_RS05035,NZ_JBEQJH010000002.1,447746,447821,+,447446,447795
ABUJ63_RS05040,ABUJ63_RS05040,NZ_JBEQJH010000002.1,447961,448036,+,447661,448010
ABUJ63_RS05045,ABUJ63_RS05045,NZ_JBEQJH010000002.1,448172,448247,+,447872,448221
ABUJ63_RS05050,ABUJ63_RS05050,NZ_JBEQJH010000002.1,448277,448402,+,447977,448326
ABUJ63_RS05055,nadA,NZ_JBEQJH010000002.1,448697,449740,+,448397,448746
ABUJ63_RS05060,pnuC,NZ_JBEQJH010000002.1,449765,450484,+,449465,449814
ABUJ63_RS05065,zitB,NZ_JBEQJH010000002.1,450481,451419,-,451369,451718
ABUJ63_RS05070,ABUJ63_RS05070,NZ_JBEQJH010000002.1,451530,451916,-,451866,452215
ABUJ63_RS05075,aroG,NZ_JBEQJH010000002.1,452236,453288,+,451936,452285
ABUJ63_RS05080,ABUJ63_RS05080,NZ_JBEQJH010000002.1,453382,453927,-,453877,454226
ABUJ63_RS05085,ABUJ63_RS05085,NZ_JBEQJH010000002.1,453942,454787,-,454737,455086
ABUJ63_RS05090,ABUJ63_RS05090,NZ_JBEQJH010000002.1,454917,455807,+,454617,454966
ABUJ63_RS05095,ABUJ63_RS05095,NZ_JBEQJH010000002.1,455808,456791,-,456741,457090
ABUJ63_RS05100,ABUJ63_RS05100,NZ_JBEQJH010000002.1,457014,458282,+,456714,457063
ABUJ63_RS05105,ABUJ63_RS05105,NZ_JBEQJH010000002.1,458332,458577,+,458032,458381
ABUJ63_RS05110,oadA,NZ_JBEQJH010000002.1,458593,460368,+,458293,458642
ABUJ63_RS05115,ABUJ63_RS05115,NZ_JBEQJH010000002.1,460381,461682,+,460081,460430
ABUJ63_RS05120,ABUJ63_RS05120,NZ_JBEQJH010000002.1,461801,462499,+,461501,461850
ABUJ63_RS05125,ABUJ63_RS05125,NZ_JBEQJH010000002.1,462879,463958,+,462579,462928
ABUJ63_RS05130,ABUJ63_RS05130,NZ_JBEQJH010000002.1,463958,464734,+,463658,464007
ABUJ63_RS05135,gpmA,NZ_JBEQJH010000002.1,464825,465577,-,465527,465876
ABUJ63_RS05140,galM,NZ_JBEQJH010000002.1,465801,466841,-,466791,467140
ABUJ63_RS05145,galK,NZ_JBEQJH010000002.1,466835,467983,-,467933,468282
ABUJ63_RS05150,galT,NZ_JBEQJH010000002.1,467986,469032,-,468982,469331
ABUJ63_RS05155,galE,NZ_JBEQJH010000002.1,469043,470059,-,470009,470358
ABUJ63_RS05160,ABUJ63_RS05160,NZ_JBEQJH010000002.1,470282,471190,-,471140,471489
ABUJ63_RS05165,modF,NZ_JBEQJH010000002.1,471361,472836,-,472786,473135
ABUJ63_RS05170,modE,NZ_JBEQJH010000002.1,472904,473692,-,473642,473991
ABUJ63_RS05175,ABUJ63_RS05175,NZ_JBEQJH010000002.1,473821,473970,+,473521,473870
ABUJ63_RS05180,modA,NZ_JBEQJH010000002.1,474137,474910,+,473837,474186
ABUJ63_RS05185,modB,NZ_JBEQJH010000002.1,474910,475599,+,474610,474959
ABUJ63_RS05190,modC,NZ_JBEQJH010000002.1,475602,476660,+,475302,475651
ABUJ63_RS05195,ABUJ63_RS05195,NZ_JBEQJH010000002.1,476661,477479,-,477429,477778
ABUJ63_RS05200,pgl,NZ_JBEQJH010000002.1,477643,478638,+,477343,477692
ABUJ63_RS05205,ABUJ63_RS05205,NZ_JBEQJH010000002.1,478782,480065,-,480015,480364
ABUJ63_RS05210,hutI,NZ_JBEQJH010000002.1,480303,481526,+,480003,480352
ABUJ63_RS05215,hutG,NZ_JBEQJH010000002.1,481523,482464,+,481223,481572
ABUJ63_RS05220,ABUJ63_RS05220,NZ_JBEQJH010000002.1,482509,483234,+,482209,482558
ABUJ63_RS05225,hutU,NZ_JBEQJH010000002.1,483431,485116,+,483131,483480
ABUJ63_RS05230,hutH,NZ_JBEQJH010000002.1,485118,486638,+,484818,485167
ABUJ63_RS05235,ABUJ63_RS05235,NZ_JBEQJH010000002.1,486723,487199,-,487149,487498
ABUJ63_RS05240,bioA,NZ_JBEQJH010000002.1,487257,488546,-,488496,488845
ABUJ63_RS05245,bioB,NZ_JBEQJH010000002.1,488633,489673,+,488333,488682
ABUJ63_RS05250,bioF,NZ_JBEQJH010000002.1,489670,490827,+,489370,489719
ABUJ63_RS05255,bioC,NZ_JBEQJH010000002.1,490811,491566,+,490511,490860
ABUJ63_RS05260,bioD,NZ_JBEQJH010000002.1,491559,492245,+,491259,491608
ABUJ63_RS05265,uvrB,NZ_JBEQJH010000002.1,492896,494917,+,492596,492945
ABUJ63_RS05275,slrP,NZ_JBEQJH010000002.1,495406,497703,+,495106,495455
ABUJ63_RS05280,yvcK,NZ_JBEQJH010000002.1,497795,498703,-,498653,499002
ABUJ63_RS05285,moaA,NZ_JBEQJH010000002.1,499100,500089,+,498800,499149
ABUJ63_RS05290,moaB,NZ_JBEQJH010000002.1,500111,500623,+,499811,500160
ABUJ63_RS05295,moaC,NZ_JBEQJH010000002.1,500626,501111,+,500326,500675
ABUJ63_RS05300,moaD,NZ_JBEQJH010000002.1,501104,501349,+,500804,501153
ABUJ63_RS05305,moaE,NZ_JBEQJH010000002.1,501351,501803,+,501051,501400
ABUJ63_RS05310,ABUJ63_RS05310,NZ_JBEQJH010000002.1,501851,502555,+,501551,501900
ABUJ63_RS05315,ABUJ63_RS05315,NZ_JBEQJH010000002.1,502701,503408,+,502401,502750
ABUJ63_RS05320,ABUJ63_RS05320,NZ_JBEQJH010000002.1,503432,504040,+,503132,503481
ABUJ63_RS05325,ABUJ63_RS05325,NZ_JBEQJH010000002.1,504048,504608,+,503748,504097
ABUJ63_RS05330,ABUJ63_RS05330,NZ_JBEQJH010000002.1,504611,505573,-,505523,505872
ABUJ63_RS05335,clsB,NZ_JBEQJH010000002.1,505573,506814,-,506764,507113
ABUJ63_RS05340,ABUJ63_RS05340,NZ_JBEQJH010000002.1,506811,507569,-,507519,507868
ABUJ63_RS05345,ABUJ63_RS05345,NZ_JBEQJH010000002.1,507702,508112,+,507402,507751
ABUJ63_RS05350,ABUJ63_RS05350,NZ_JBEQJH010000002.1,508074,509180,-,509130,509479
ABUJ63_RS05355,ABUJ63_RS05355,NZ_JBEQJH010000002.1,509296,510426,-,510376,510725
ABUJ63_RS05360,ABUJ63_RS05360,NZ_JBEQJH010000002.1,510419,512155,-,512105,512454
ABUJ63_RS05365,hlyD,NZ_JBEQJH010000002.1,512148,513143,-,513093,513442
ABUJ63_RS05370,cecR,NZ_JBEQJH010000002.1,513143,513817,-,513767,514116
ABUJ63_RS05375,ABUJ63_RS05375,NZ_JBEQJH010000002.1,513891,514814,-,514764,515113
ABUJ63_RS05380,ABUJ63_RS05380,NZ_JBEQJH010000002.1,515153,516484,+,514853,515202
ABUJ63_RS05385,ABUJ63_RS05385,NZ_JBEQJH010000002.1,516535,517284,+,516235,516584
ABUJ63_RS05390,ABUJ63_RS05390,NZ_JBEQJH010000002.1,517298,518143,+,516998,517347
ABUJ63_RS05395,ABUJ63_RS05395,NZ_JBEQJH010000002.1,518143,519135,+,517843,518192
ABUJ63_RS05400,adhE,NZ_JBEQJH010000002.1,519192,521016,+,518892,519241
ABUJ63_RS05405,queE,NZ_JBEQJH010000003.1,7806,8477,-,8427,8776
ABUJ63_RS05410,eno,NZ_JBEQJH010000003.1,8613,9911,-,9861,10210
ABUJ63_RS05415,pyrG,NZ_JBEQJH010000003.1,9994,11631,-,11581,11930
ABUJ63_RS05420,mazG,NZ_JBEQJH010000003.1,11859,12659,-,12609,12958
ABUJ63_RS05425,ABUJ63_RS05425,NZ_JBEQJH010000003.1,13267,13854,+,12967,13316
ABUJ63_RS05430,ABUJ63_RS05430,NZ_JBEQJH010000003.1,13937,16633,+,13637,13986
ABUJ63_RS05435,ABUJ63_RS05435,NZ_JBEQJH010000003.1,16646,17419,+,16346,16695
ABUJ63_RS05440,ABUJ63_RS05440,NZ_JBEQJH010000003.1,17439,17945,+,17139,17488
ABUJ63_RS05445,ABUJ63_RS05445,NZ_JBEQJH010000003.1,17960,18430,+,17660,18009
ABUJ63_RS05450,ABUJ63_RS05450,NZ_JBEQJH010000003.1,18427,18963,+,18127,18476
ABUJ63_RS05455,ABUJ63_RS05455,NZ_JBEQJH010000003.1,18992,20077,+,18692,19041
ABUJ63_RS05460,ABUJ63_RS05460,NZ_JBEQJH010000003.1,20089,21138,+,19789,20138
ABUJ63_RS05470,ABUJ63_RS05470,NZ_JBEQJH010000003.1,21343,21699,-,21649,21998
ABUJ63_RS05475,relA,NZ_JBEQJH010000003.1,21783,24017,-,23967,24316
ABUJ63_RS05480,rlmD,NZ_JBEQJH010000003.1,24069,25364,-,25314,25663
ABUJ63_RS05485,barA,NZ_JBEQJH010000003.1,25422,28178,+,25122,25471
ABUJ63_RS05490,ABUJ63_RS05490,NZ_JBEQJH010000003.1,28222,29364,-,29314,29663
ABUJ63_RS05495,gudD,NZ_JBEQJH010000003.1,29442,30782,-,30732,31081
ABUJ63_RS05500,ABUJ63_RS05500,NZ_JBEQJH010000003.1,30803,32143,-,32093,32442
ABUJ63_RS05505,gudP,NZ_JBEQJH010000003.1,32140,33498,-,33448,33797
ABUJ63_RS05510,ABUJ63_RS05510,NZ_JBEQJH010000003.1,33578,33829,+,33278,33627
ABUJ63_RS05515,ABUJ63_RS05515,NZ_JBEQJH010000003.1,33979,34428,-,34378,34727
ABUJ63_RS05520,truC,NZ_JBEQJH010000003.1,34447,35229,-,35179,35528
ABUJ63_RS05525,ABUJ63_RS05525,NZ_JBEQJH010000003.1,35229,35558,-,35508,35857
ABUJ63_RS05530,syd,NZ_JBEQJH010000003.1,36168,36713,-,36663,37012
ABUJ63_RS05535,queF,NZ_JBEQJH010000003.1,36782,37630,+,36482,36831
ABUJ63_RS05540,ppnN,NZ_JBEQJH010000003.1,37743,39107,+,37443,37792
ABUJ63_RS05545,sdaC,NZ_JBEQJH010000003.1,39672,40961,+,39372,39721
ABUJ63_RS05550,ABUJ63_RS05550,NZ_JBEQJH010000003.1,41020,42387,+,40720,41069
ABUJ63_RS05555,xni,NZ_JBEQJH010000003.1,42557,43312,+,42257,42606
ABUJ63_RS05560,fucO,NZ_JBEQJH010000003.1,43404,44552,-,44502,44851
ABUJ63_RS05565,fucA,NZ_JBEQJH010000003.1,44569,45216,-,45166,45515
ABUJ63_RS05570,fucP,NZ_JBEQJH010000003.1,45772,47088,+,45472,45821
ABUJ63_RS05575,fucI,NZ_JBEQJH010000003.1,47120,48895,+,46820,47169
ABUJ63_RS05580,fucK,NZ_JBEQJH010000003.1,48996,50414,+,48696,49045
ABUJ63_RS05585,fucU,NZ_JBEQJH010000003.1,50416,50838,+,50116,50465
ABUJ63_RS05590,fucR,NZ_JBEQJH010000003.1,50896,51606,+,50596,50945
ABUJ63_RS05595,rlmM,NZ_JBEQJH010000003.1,51665,52765,-,52715,53064
ABUJ63_RS05600,ABUJ63_RS05600,NZ_JBEQJH010000003.1,52758,53153,-,53103,53452
ABUJ63_RS05605,gcvA,NZ_JBEQJH010000003.1,53172,54089,-,54039,54388
ABUJ63_RS05610,ABUJ63_RS05610,NZ_JBEQJH010000003.1,54436,54663,-,54613,54962
ABUJ63_RS05615,csdA,NZ_JBEQJH010000003.1,54856,56061,+,54556,54905
ABUJ63_RS05620,csdE,NZ_JBEQJH010000003.1,56061,56504,+,55761,56110
ABUJ63_RS05625,rarD,NZ_JBEQJH010000003.1,56804,57691,+,56504,56853
ABUJ63_RS05630,tcdA,NZ_JBEQJH010000003.1,57743,58549,-,58499,58848
ABUJ63_RS05635,mltA,NZ_JBEQJH010000003.1,58659,59756,-,59706,60055
ABUJ63_RS05640,ABUJ63_RS05640,NZ_JBEQJH010000003.1,59964,60040,+,59664,60013
ABUJ63_RS05645,ABUJ63_RS05645,NZ_JBEQJH010000003.1,60070,60146,+,59770,60119
ABUJ63_RS05650,amiC,NZ_JBEQJH010000003.1,60256,61509,-,61459,61808
ABUJ63_RS05655,argA,NZ_JBEQJH010000003.1,61742,63073,+,61442,61791
ABUJ63_RS05660,recD,NZ_JBEQJH010000003.1,63176,65011,-,64961,65310
ABUJ63_RS05665,recB,NZ_JBEQJH010000003.1,65011,68553,-,68503,68852
ABUJ63_RS05670,ptrA,NZ_JBEQJH010000003.1,68546,71434,-,71384,71733
ABUJ63_RS05675,recC,NZ_JBEQJH010000003.1,71612,74983,-,74933,75282
ABUJ63_RS05680,ABUJ63_RS05680,NZ_JBEQJH010000003.1,74999,75319,-,75269,75618
ABUJ63_RS05685,ABUJ63_RS05685,NZ_JBEQJH010000003.1,75304,75711,-,75661,76010
ABUJ63_RS05690,ABUJ63_RS05690,NZ_JBEQJH010000003.1,75708,76271,-,76221,76570
ABUJ63_RS05695,ABUJ63_RS05695,NZ_JBEQJH010000003.1,76262,76732,-,76682,77031
ABUJ63_RS05700,thyA,NZ_JBEQJH010000003.1,76917,77711,-,77661,78010
ABUJ63_RS05705,lgt,NZ_JBEQJH010000003.1,77718,78593,-,78543,78892
ABUJ63_RS05710,ptsP,NZ_JBEQJH010000003.1,78809,81055,-,81005,81354
ABUJ63_RS05715,rppH,NZ_JBEQJH010000003.1,81068,81598,-,81548,81897
ABUJ63_RS05720,mutH,NZ_JBEQJH010000003.1,82281,82976,+,81981,82330
ABUJ63_RS05725,ABUJ63_RS05725,NZ_JBEQJH010000003.1,83158,83871,+,82858,83207
ABUJ63_RS05730,ABUJ63_RS05730,NZ_JBEQJH010000003.1,84041,84259,+,83741,84090
ABUJ63_RS05735,ABUJ63_RS05735,NZ_JBEQJH010000003.1,84450,85490,+,84150,84499
ABUJ63_RS05740,lplT,NZ_JBEQJH010000003.1,85577,86779,-,86729,87078
ABUJ63_RS05745,aas,NZ_JBEQJH010000003.1,86772,88931,-,88881,89230
ABUJ63_RS05750,galR,NZ_JBEQJH010000003.1,89524,90552,+,89224,89573
ABUJ63_RS05755,ABUJ63_RS05755,NZ_JBEQJH010000003.1,90563,91585,+,90263,90612
ABUJ63_RS05760,lysA,NZ_JBEQJH010000003.1,91595,92857,-,92807,93156
ABUJ63_RS05765,ABUJ63_RS05765,NZ_JBEQJH010000003.1,92975,93910,+,92675,93024
ABUJ63_RS05770,ABUJ63_RS05770,NZ_JBEQJH010000003.1,93882,94589,-,94539,94888
ABUJ63_RS05775,araE,NZ_JBEQJH010000003.1,94702,96120,-,96070,96419
ABUJ63_RS05780,kduD,NZ_JBEQJH010000003.1,96474,97235,-,97185,97534
ABUJ63_RS05785,kduI,NZ_JBEQJH010000003.1,97292,98128,-,98078,98427
ABUJ63_RS05790,ABUJ63_RS05790,NZ_JBEQJH010000003.1,98558,99736,-,99686,100035
ABUJ63_RS05795,ABUJ63_RS05795,NZ_JBEQJH010000003.1,99859,100722,-,100672,101021
ABUJ63_RS05800,ABUJ63_RS05800,NZ_JBEQJH010000003.1,100826,101281,+,100526,100875
ABUJ63_RS05805,ABUJ63_RS05805,NZ_JBEQJH010000003.1,101423,102652,+,101123,101472
ABUJ63_RS05810,rcnR,NZ_JBEQJH010000003.1,102683,102955,-,102905,103254
ABUJ63_RS05815,ABUJ63_RS05815,NZ_JBEQJH010000003.1,103077,103943,+,102777,103126
ABUJ63_RS05820,ABUJ63_RS05820,NZ_JBEQJH010000003.1,104153,104911,-,104861,105210
ABUJ63_RS05825,ABUJ63_RS05825,NZ_JBEQJH010000003.1,104898,105404,-,105354,105703
ABUJ63_RS05830,ABUJ63_RS05830,NZ_JBEQJH010000003.1,105514,106581,-,106531,106880
ABUJ63_RS05835,stdC,NZ_JBEQJH010000003.1,106578,107321,-,107271,107620
ABUJ63_RS05840,stdB,NZ_JBEQJH010000003.1,107362,109851,-,109801,110150
ABUJ63_RS05845,ABUJ63_RS05845,NZ_JBEQJH010000003.1,109971,110555,-,110505,110854
ABUJ63_RS05850,ABUJ63_RS05850,NZ_JBEQJH010000003.1,111274,111906,-,111856,112205
ABUJ63_RS05855,ABUJ63_RS05855,NZ_JBEQJH010000003.1,111953,112489,-,112439,112788
ABUJ63_RS05870,ABUJ63_RS05870,NZ_JBEQJH010000003.1,114599,114672,-,114622,114971
ABUJ63_RS05875,actS,NZ_JBEQJH010000003.1,114752,115510,-,115460,115809
ABUJ63_RS05880,idi,NZ_JBEQJH010000003.1,115775,116320,+,115475,115824
ABUJ63_RS05885,lysS,NZ_JBEQJH010000003.1,116396,117913,-,117863,118212
ABUJ63_RS05890,prfB,NZ_JBEQJH010000003.1,117923,119021,-,118971,119320
ABUJ63_RS05895,recJ,NZ_JBEQJH010000003.1,119126,120859,-,120809,121158
ABUJ63_RS05900,dsbC,NZ_JBEQJH010000003.1,120865,121578,-,121528,121877
ABUJ63_RS05905,xerD,NZ_JBEQJH010000003.1,121602,122498,-,122448,122797
ABUJ63_RS05910,fldB,NZ_JBEQJH010000003.1,122611,123132,+,122311,122660
ABUJ63_RS05915,ABUJ63_RS05915,NZ_JBEQJH010000003.1,123185,123598,-,123548,123897
ABUJ63_RS05920,sdhE,NZ_JBEQJH010000003.1,123579,123845,-,123795,124144
ABUJ63_RS05925,ygfZ,NZ_JBEQJH010000003.1,124095,125075,+,123795,124144
ABUJ63_RS05930,trhA,NZ_JBEQJH010000003.1,125191,125850,-,125800,126149
ABUJ63_RS05935,yqfB,NZ_JBEQJH010000003.1,126014,126325,-,126275,126624
ABUJ63_RS05940,bglA,NZ_JBEQJH010000003.1,126483,127916,+,126183,126532
ABUJ63_RS05945,ABUJ63_RS05945,NZ_JBEQJH010000003.1,127964,128857,-,128807,129156
ABUJ63_RS05950,gcvP,NZ_JBEQJH010000003.1,129313,132186,-,132136,132485
ABUJ63_RS05955,gcvH,NZ_JBEQJH010000003.1,132349,132738,-,132688,133037
ABUJ63_RS05960,gcvT,NZ_JBEQJH010000003.1,132764,133858,-,133808,134157
ABUJ63_RS05965,ubiI,NZ_JBEQJH010000003.1,134313,135515,-,135465,135814
ABUJ63_RS05970,ubiH,NZ_JBEQJH010000003.1,135640,136818,-,136768,137117
ABUJ63_RS05975,pepP,NZ_JBEQJH010000003.1,136815,138131,-,138081,138430
ABUJ63_RS05980,ABUJ63_RS05980,NZ_JBEQJH010000003.1,138157,138735,-,138685,139034
ABUJ63_RS05985,zapA,NZ_JBEQJH010000003.1,138902,139231,+,138602,138951
ABUJ63_RS05990,ssrS,NZ_JBEQJH010000003.1,139273,139456,+,138973,139322
ABUJ63_RS05995,ABUJ63_RS05995,NZ_JBEQJH010000003.1,139477,140073,+,139177,139526
ABUJ63_RS06000,serA,NZ_JBEQJH010000003.1,140454,141686,-,141636,141985
ABUJ63_RS06005,rpiA,NZ_JBEQJH010000003.1,141953,142612,-,142562,142911
ABUJ63_RS06010,argP,NZ_JBEQJH010000003.1,142766,143659,+,142466,142815
ABUJ63_RS06015,ABUJ63_RS06015,NZ_JBEQJH010000003.1,143925,144671,-,144621,144970
ABUJ63_RS06020,argO,NZ_JBEQJH010000003.1,144765,145400,-,145350,145699
ABUJ63_RS06025,ABUJ63_RS06025,NZ_JBEQJH010000003.1,145588,146448,-,146398,146747
ABUJ63_RS06030,fbaA,NZ_JBEQJH010000003.1,146675,147754,-,147704,148053
ABUJ63_RS06035,pgk,NZ_JBEQJH010000003.1,147856,149019,-,148969,149318
ABUJ63_RS06040,epd,NZ_JBEQJH010000003.1,149041,150087,-,150037,150386
ABUJ63_RS06045,ABUJ63_RS06045,NZ_JBEQJH010000003.1,150461,150886,+,150161,150510
ABUJ63_RS06050,ABUJ63_RS06050,NZ_JBEQJH010000003.1,150912,151490,+,150612,150961
ABUJ63_RS06055,ABUJ63_RS06055,NZ_JBEQJH010000003.1,151491,152198,+,151191,151540
ABUJ63_RS06060,ABUJ63_RS06060,NZ_JBEQJH010000003.1,152186,152863,+,151886,152235
ABUJ63_RS06065,ABUJ63_RS06065,NZ_JBEQJH010000003.1,152857,153507,+,152557,152906
ABUJ63_RS06070,ABUJ63_RS06070,NZ_JBEQJH010000003.1,153491,154429,-,154379,154728
ABUJ63_RS06075,ABUJ63_RS06075,NZ_JBEQJH010000003.1,154422,155252,-,155202,155551
ABUJ63_RS06080,ABUJ63_RS06080,NZ_JBEQJH010000003.1,155606,156556,+,155306,155655
ABUJ63_RS06085,ABUJ63_RS06085,NZ_JBEQJH010000003.1,157243,158028,+,156943,157292
ABUJ63_RS06090,ABUJ63_RS06090,NZ_JBEQJH010000003.1,158259,159728,-,159678,160027
ABUJ63_RS06095,ABUJ63_RS06095,NZ_JBEQJH010000003.1,159899,161407,-,161357,161706
ABUJ63_RS06100,tkt,NZ_JBEQJH010000003.1,161950,163941,-,163891,164240
ABUJ63_RS06105,ABUJ63_RS06105,NZ_JBEQJH010000003.1,164217,164975,+,163917,164266
ABUJ63_RS06110,speB,NZ_JBEQJH010000003.1,165076,165996,-,165946,166295
ABUJ63_RS06115,ABUJ63_RS06115,NZ_JBEQJH010000003.1,166201,167157,-,167107,167456
ABUJ63_RS06120,ABUJ63_RS06120,NZ_JBEQJH010000003.1,167380,167844,-,167794,168143
ABUJ63_RS06125,ABUJ63_RS06125,NZ_JBEQJH010000003.1,167883,168890,-,168840,169189
ABUJ63_RS06130,ABUJ63_RS06130,NZ_JBEQJH010000003.1,168904,169920,-,169870,170219
ABUJ63_RS06135,ABUJ63_RS06135,NZ_JBEQJH010000003.1,169923,171395,-,171345,171694
